STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,SCENARIO,Scenario,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,ROU,Romania,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2047,,44.22388,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,ROU,Romania,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2048,,43.67296,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,ROU,Romania,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2049,,43.1209,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,ROU,Romania,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2050,,42.56229,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,ROU,Romania,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2051,,42.004,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,ROU,Romania,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2052,,41.4426,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,ROU,Romania,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2053,,40.87938,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,ROU,Romania,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2054,,40.325,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,ROU,Romania,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2055,,39.77631,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,ROU,Romania,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2056,,39.2342,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,ROU,Romania,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2057,,38.70712,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,ROU,Romania,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2058,,38.19869,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,ROU,Romania,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2059,,37.70184,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,ROU,Romania,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2060,,37.20127,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,1990,,22.874,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,1991,,16.993,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,1992,,16.375,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,1993,,16.808,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,1994,,16.052,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,1995,,16.811,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,1996,,17.336,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,1997,,18.567,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,1998,,19.039,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,1999,,20.081,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2000,,19.652,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2001,,20.776,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2002,,21.916,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2003,,23.227,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2004,,22.855,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2005,,23.298,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2006,,23.499,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2007,,24.805,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2008,,23.52,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2009,,21.756,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2010,,20.986,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2011,,20.621,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2012,,19.056,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2013,,18.406,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2014,,17.657,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2015,,17.803,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2016,,18.09,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2017,,18.719,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2018,,17.703,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2019,,17.83,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2020,,16.882,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2021,,17.411,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2022,,17.608,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2023,,17.524,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2024,,17.2132391,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2025,,16.87002996,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2026,,16.51721502,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2027,,16.1675,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2028,,15.81927,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2029,,15.47295,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2030,,15.12023,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2031,,14.76841,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2032,,14.41348,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2033,,14.06128,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2034,,13.71024,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2035,,13.35728,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2036,,13.00642,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2037,,12.65571,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2038,,12.3027,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2039,,11.95141,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2040,,11.60244,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2041,,11.25528,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2042,,10.91019,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2043,,10.56961,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2044,,10.23402,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2045,,9.902381,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2046,,9.577354,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2047,,9.258577,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD Economic Outlook 117 long-term scenarios,I,HRV,Croatia,CO2,"Gross CO2 emissions, million tonnes",BAU1,"Business-as-usual energy transition, median climate climate damage curve, no carbon mitigation costs",A,Annual,2048,,8.944419,,,,T_CO2E,Tonnes of CO2-equivalent,0,Units,2,Two
