STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BA,Bosnia and Herzegovina,2004,,10.7,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BA,Bosnia and Herzegovina,2005,,11.3,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BA,Bosnia and Herzegovina,2006,,12.9,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BA,Bosnia and Herzegovina,2007,,13.2,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BA,Bosnia and Herzegovina,2008,,14.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BA,Bosnia and Herzegovina,2009,,19.3,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BA,Bosnia and Herzegovina,2010,,26.5,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BA,Bosnia and Herzegovina,2011,,34.7,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BA,Bosnia and Herzegovina,2012,,33.2,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BA,Bosnia and Herzegovina,2013,,37.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BA,Bosnia and Herzegovina,2014,,48.2,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BA,Bosnia and Herzegovina,2015,,53.5,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BA,Bosnia and Herzegovina,2016,,48.1,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BA,Bosnia and Herzegovina,2017,,64.2,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BA,Bosnia and Herzegovina,2018,,76.6,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BA,Bosnia and Herzegovina,2019,,68.9,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BA,Bosnia and Herzegovina,2020,,78.7,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BA,Bosnia and Herzegovina,2021,,102.7,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BA,Bosnia and Herzegovina,2022,,141.6,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BA,Bosnia and Herzegovina,2023,,118.3,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,1995,,1056.2,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,1996,,989.2,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,1997,,1061.9,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,1998,,1122.4,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,1999,,1215.5,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,2000,,1245.3,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,2001,,1229.7,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,2002,,1233.5,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,2003,,1158.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,2004,,1173.5,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,2005,,1119.4,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,2006,,1152.6,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,2007,,1120.9,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,2008,,1074.1,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,2009,,979.2,,b,break in time series,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,2010,,896.4,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,2011,,984.1,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,2012,,1028.1,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,2013,,995.2,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,2014,,1080.8,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,2015,,1099.7,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,2016,,1053.8,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,2017,,1043.3,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,2018,,1045.9,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,2019,,1066.6,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,2020,,1014.5,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,2021,,949.8,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,2022,,1121.3,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BE,Belgium,2023,,1145.3,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,1995,,15.6,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,1996,,9.6,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,1997,,14.3,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,1998,,17.7,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,1999,,16.6,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,2000,,19.4,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,2001,,31.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,2002,,51.7,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,2003,,59.4,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,2004,,54.1,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,2005,,65.3,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,2006,,69.4,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,2007,,81.6,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,2008,,88.9,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,2009,,115.1,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,2010,,115.7,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,2011,,142.8,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,2012,,142.1,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,2013,,140.9,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,2014,,127.5,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,2015,,149.6,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,2016,,155.3,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,2017,,162.3,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,2018,,175.4,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,2019,,169.1,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,2020,,162.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,2021,,174.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,2022,,167.6,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,2023,,182.2,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",BG,Bulgaria,2024,,182.9,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,1995,,999.6,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,1996,,980.3,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,1997,,960.4,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,1998,,1011.1,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,1999,,1009.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,2000,,1052.8,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,2001,,1119.8,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,2002,,1172.8,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,2003,,1091.6,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,2004,,1023.6,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,2005,,1003.9,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,2006,,953.1,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,2007,,989.2,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,2008,,1054.3,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,2009,,973.6,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,2010,,1043.1,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,2011,,1141.3,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,2012,,1063.5,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,2013,,1007.7,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,2014,,1001.8,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,2015,,889.6,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,2016,,861.1,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,2017,,805.7,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,2018,,806.1,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,2019,,831.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,2020,,810.6,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,2021,,810.7,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,2022,,965.9,,p,provisional,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,2023,,845.1,,p,provisional,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C17,Manufacture of paper and paper products,B1G,"Value added, gross",CH,Switzerland,2024,,806.4,,p,provisional,,
