STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,nrg_bal,Energy balance,siec,Standard international energy product classification (SIEC),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AL,Albania,2003,,12.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AL,Albania,2004,,12.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AL,Albania,2005,,12.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AL,Albania,2006,,0.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AL,Albania,2007,,0.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AL,Albania,2008,,0.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AL,Albania,2009,,0.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AL,Albania,2010,,0.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AL,Albania,2011,,0.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AL,Albania,2012,,0.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AL,Albania,2013,,0.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AL,Albania,2014,,0.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AL,Albania,2015,,0.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AL,Albania,2016,,0.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AL,Albania,2017,,0.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AL,Albania,2018,,0.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AL,Albania,2019,,3.650,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AL,Albania,2020,,4.302,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AL,Albania,2021,,5.470,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AL,Albania,2022,,6.047,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AL,Albania,2023,,6.163,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AL,Albania,2024,,11.200,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,1990,,2770.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,1991,,3162.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,1992,,3243.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,1993,,3239.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,1994,,3239.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,1995,,3215.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,1996,,3255.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,1997,,3291.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,1998,,3340.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,1999,,3330.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,2000,,3462.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,2001,,3388.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,2002,,3271.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,2003,,3443.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,2004,,3507.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,2005,,3422.451,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,2006,,3515.439,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,2007,,3479.155,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,2008,,3464.215,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,2009,,3295.073,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,2010,,3212.744,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,2011,,3126.274,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,2012,,3064.395,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,2013,,3106.790,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,2014,,3064.586,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,2015,,3163.445,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,2016,,3206.605,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,2017,,3263.199,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,2018,,3280.782,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,2019,,3278.387,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,2020,,3093.345,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,2021,,3315.485,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,2022,,3602.091,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,2023,,3641.771,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,AT,Austria,2024,,3944.066,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BA,Bosnia and Herzegovina,2014,,80.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BA,Bosnia and Herzegovina,2015,,91.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BA,Bosnia and Herzegovina,2016,,73.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BA,Bosnia and Herzegovina,2017,,76.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BA,Bosnia and Herzegovina,2018,,59.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BA,Bosnia and Herzegovina,2019,,59.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BA,Bosnia and Herzegovina,2020,,59.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BA,Bosnia and Herzegovina,2021,,55.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BA,Bosnia and Herzegovina,2022,,63.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BA,Bosnia and Herzegovina,2023,,63.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BA,Bosnia and Herzegovina,2024,,62.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,1990,,1249.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,1991,,1276.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,1992,,1305.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,1993,,1360.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,1994,,1384.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,1995,,1464.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,1996,,1278.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,1997,,1264.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,1998,,1369.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,1999,,1404.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,2000,,1443.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,2001,,1467.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,2002,,1456.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,2003,,1494.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,2004,,1661.600,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,2005,,1671.400,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,2006,,1742.600,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,2007,,1727.600,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,2008,,1810.700,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,2009,,1699.100,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,2010,,1751.800,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,2011,,1709.400,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,2012,,1639.600,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,2013,,1725.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,2014,,1558.200,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,2015,,1573.600,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,2016,,1626.200,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,2017,,1704.200,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,2018,,1747.500,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,2019,,1745.900,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,2020,,1577.400,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,2021,,1852.900,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,2022,,2268.100,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,2023,,2680.600,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BE,Belgium,2024,,3239.300,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BG,Bulgaria,1990,,1305.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BG,Bulgaria,1991,,1206.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BG,Bulgaria,1992,,1040.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BG,Bulgaria,1993,,726.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BG,Bulgaria,1994,,636.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BG,Bulgaria,1995,,803.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BG,Bulgaria,1996,,811.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BG,Bulgaria,1997,,620.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BG,Bulgaria,1998,,552.000,,,,,
dataflow,ESTAT:NRG_BAL_C(1.0),Complete energy balances,A,Annual,FC_TRA_E,Final consumption - transport sector - energy use,E7000,Electricity,GWH,Gigawatt-hour,BG,Bulgaria,1999,,603.000,,,,,
