STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,nrg_bal,Energy balance,siec,Standard international energy product classification (SIEC),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4630,Liquefied petroleum gases,TJ,Terajoule,SI,Slovenia,2016,,592.756,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4630,Liquefied petroleum gases,TJ,Terajoule,SI,Slovenia,2017,,618.590,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4630,Liquefied petroleum gases,TJ,Terajoule,SI,Slovenia,2018,,517.878,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4630,Liquefied petroleum gases,TJ,Terajoule,SI,Slovenia,2019,,493.932,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4630,Liquefied petroleum gases,TJ,Terajoule,SI,Slovenia,2020,,323.179,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4630,Liquefied petroleum gases,TJ,Terajoule,SI,Slovenia,2021,,497.708,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4630,Liquefied petroleum gases,TJ,Terajoule,SI,Slovenia,2022,,483.157,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4630,Liquefied petroleum gases,TJ,Terajoule,SI,Slovenia,2023,,467.592,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4630,Liquefied petroleum gases,TJ,Terajoule,SI,Slovenia,2024,,386.083,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4630,Liquefied petroleum gases,TJ,Terajoule,SK,Slovakia,2010,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4630,Liquefied petroleum gases,TJ,Terajoule,SK,Slovakia,2011,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4630,Liquefied petroleum gases,TJ,Terajoule,SK,Slovakia,2012,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4630,Liquefied petroleum gases,TJ,Terajoule,SK,Slovakia,2013,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4630,Liquefied petroleum gases,TJ,Terajoule,SK,Slovakia,2014,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4630,Liquefied petroleum gases,TJ,Terajoule,SK,Slovakia,2015,,124.660,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4630,Liquefied petroleum gases,TJ,Terajoule,SK,Slovakia,2016,,249.780,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4630,Liquefied petroleum gases,TJ,Terajoule,SK,Slovakia,2017,,293.940,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4630,Liquefied petroleum gases,TJ,Terajoule,SK,Slovakia,2018,,174.800,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4630,Liquefied petroleum gases,TJ,Terajoule,SK,Slovakia,2019,,188.600,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4630,Liquefied petroleum gases,TJ,Terajoule,SK,Slovakia,2020,,142.600,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4630,Liquefied petroleum gases,TJ,Terajoule,SK,Slovakia,2021,,179.400,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4630,Liquefied petroleum gases,TJ,Terajoule,SK,Slovakia,2022,,133.400,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4630,Liquefied petroleum gases,TJ,Terajoule,SK,Slovakia,2023,,55.200,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4630,Liquefied petroleum gases,TJ,Terajoule,SK,Slovakia,2024,,36.800,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,AT,Austria,2010,,48261.591,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,AT,Austria,2011,,41314.748,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,AT,Austria,2012,,38064.900,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,AT,Austria,2013,,40927.198,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,AT,Austria,2014,,35550.945,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,AT,Austria,2015,,37590.644,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,AT,Austria,2016,,37444.599,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,AT,Austria,2017,,37781.314,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,AT,Austria,2018,,33570.068,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,AT,Austria,2019,,33787.116,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,AT,Austria,2020,,34204.694,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,AT,Austria,2021,,35447.138,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,AT,Austria,2022,,30202.251,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,AT,Austria,2023,,24394.527,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,AT,Austria,2024,,20107.904,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,BE,Belgium,2010,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,BE,Belgium,2011,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,BE,Belgium,2012,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,BE,Belgium,2013,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,BE,Belgium,2014,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,BE,Belgium,2015,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,BE,Belgium,2016,,91044.720,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,BE,Belgium,2017,,91351.440,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,BE,Belgium,2018,,89255.520,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,BE,Belgium,2019,,83346.900,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,BE,Belgium,2020,,78731.169,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,BE,Belgium,2021,,73347.764,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,BE,Belgium,2022,,62374.297,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,BE,Belgium,2023,,60296.095,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,BG,Bulgaria,2010,,84.600,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,BG,Bulgaria,2011,,42.300,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,BG,Bulgaria,2012,,42.300,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,BG,Bulgaria,2013,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,BG,Bulgaria,2014,,42.300,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,BG,Bulgaria,2015,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,BG,Bulgaria,2016,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,BG,Bulgaria,2017,,33.079,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,BG,Bulgaria,2018,,5.034,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,BG,Bulgaria,2019,,12.521,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,BG,Bulgaria,2020,,47.376,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,BG,Bulgaria,2022,,44.161,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,BG,Bulgaria,2023,,6.937,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,CZ,Czechia,2010,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,CZ,Czechia,2011,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,CZ,Czechia,2012,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,CZ,Czechia,2013,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,CZ,Czechia,2014,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,CZ,Czechia,2015,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,CZ,Czechia,2016,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,CZ,Czechia,2017,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,CZ,Czechia,2018,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,CZ,Czechia,2019,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,CZ,Czechia,2020,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,CZ,Czechia,2021,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,CZ,Czechia,2022,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,CZ,Czechia,2023,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,CZ,Czechia,2024,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,DE,Germany,2010,,481364.054,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,DE,Germany,2011,,397132.239,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,DE,Germany,2012,,427717.626,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,DE,Germany,2013,,492419.750,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,DE,Germany,2014,,419556.246,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,DE,Germany,2015,,398671.010,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,DE,Germany,2016,,386402.428,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,DE,Germany,2017,,382951.047,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,DE,Germany,2018,,330002.073,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,DE,Germany,2019,,387326.117,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,DE,Germany,2020,,425697.325,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,DE,Germany,2021,,246304.263,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,DE,Germany,2022,,346251.802,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,DE,Germany,2023,,330068.098,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,DE,Germany,2024,,317991.498,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,DK,Denmark,2010,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,DK,Denmark,2011,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,DK,Denmark,2012,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,DK,Denmark,2013,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,DK,Denmark,2014,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,O4671,Gas oil and diesel oil,TJ,Terajoule,DK,Denmark,2015,,0.000,,,,,
