country,year,scenario,hdd_DegreesC,cdd_DegreesC,population_Mio,gdp_per_capita_USD,gdp_growth_rate_Percent,ln_pop,ln_gdp_pc,panel_predictions,ln_total_floor,ln_thermal_index,total_floor_m2,thermal_index,ln_hdd,ln_cdd
Spain,2045,KKO,1343.46572625,408.24746416666665,53.552939,62277.05,1.0801319094553286,3.999171588004659,11.039364315245814,96.45523050729031,22.23572955085391,4.772822413598302,4537897112.587565,117.2525289482974,7.2037519835654775,6.014320019938014
Spain,2050,KKO,1152.08938125,313.505695,53.877467,65644.06,1.2637241615544248,4.00510282710463,11.092017629374952,90.76313812543076,22.255665826764776,4.744171068879258,4629273709.535644,113.91251145555708,7.050200037862932,5.751002184084654
Spain,2055,KKO,1023.61912125,308.68137375,53.819505,70148.7,1.3555294219893763,4.004046061282614,11.158386808971214,86.05404982706145,22.272103498631154,4.717736603856904,4705997040.713196,110.9146585775487,6.932076233491809,5.7355439422902945
Spain,2060,KKO,1088.78960375,312.83784291666666,53.468132,75910.47,1.5172628637296182,3.997615796700679,11.23732307186086,82.93238981675171,22.28638371318915,4.692556265720953,4773681814.51269,108.13179341306268,6.993739932509075,5.748876428683268
Sweden,2025,KKO,4277.155080416666,3.263912500000001,10.58771,63330.042,1.492435633681244,2.4499450537051004,11.05613088287267,64.7455576846363,20.054945843918183,5.0194517760154165,512568973.29844207,150.328319234917,8.361277139667093,1.4501871660150938
Sweden,2026,KKO,4026.82424875,0.5543225000000005,10.605527,64473.31334,1.9765769956456625,2.451481450155909,11.074022180673447,62.37272138555437,20.061348541572716,5.00629329602921,515861326.1906741,148.3501122167173,8.300981620500734,0.4410397593718297
Sweden,2027,KKO,4160.939272083333,5.990785,10.623097,65837.55,2.285144901933722,2.4529942391485573,11.09496081202217,60.35250489797766,20.068529321273797,4.991295426200294,519578944.46197885,146.12689213086284,8.333736415805163,1.9445928532305914
Sweden,2028,KKO,3968.067061666666,9.2194025,10.64549,67021.84,2.0133935070362874,2.45491898059617,11.112788735803814,57.64985647418333,20.075339642005723,4.975290115686822,523129520.28309005,143.79082514513988,8.286286349003808,2.3242881192700064
Sweden,2029,KKO,4251.947874583333,3.4930325,10.672797,68128.85,1.912464558011151,2.457261091959898,11.129170722092018,55.10920384708224,20.08222449936142,4.957891178364036,526743619.4181254,141.29340785876627,8.355367639026007,1.5025278635361548
Sweden,2030,KKO,4339.252881666666,2.4790799999999997,10.705212,69209.69,1.8949988926461492,2.460034212696839,11.144910609443777,52.20874089634441,20.089410631583156,4.938872093774893,530542502.0097045,138.6126906979536,8.375687893062086,1.2467678910189597
Sweden,2035,KKO,4149.345272083333,4.1810025,10.91251,74965.16,2.0843070891025883,2.477589108434323,11.2247920906971,49.41040919295002,20.12966952877114,4.8949753281949056,552337332.3725574,132.6167100084536,8.330946807856344,1.6449985703648644
Sweden,2040,KKO,4211.77286875,4.24985,11.108521,81496.18,1.943838105074569,2.493909419635782,11.308323697403324,46.9866390532139,20.16951514928341,4.851308391931152,574789903.9419274,126.90763372779972,8.345876348527137,1.65819950476679
Sweden,2045,KKO,3946.16544875,1.4199649999999986,11.293147,87990.98,1.8341702638030144,2.5090419526385994,11.385000952943535,44.337308329396684,20.206232945161304,4.809814774293117,596287173.3617647,121.70888657189631,8.280752992379972,0.8837530772540897
Sweden,2050,KKO,3839.23276625,19.412535,11.457559,94148.38,1.5437033763486374,2.5223275872649564,11.452637948827292,42.11760114024561,20.23853510807774,4.772036984833211,615863007.5681776,117.15968647586384,8.253288259955621,3.0161491729307532
Sweden,2055,KKO,3888.99479625,1.7349949999999996,11.584352,100097.0,1.4052887137050218,2.532454137392739,11.513904985083729,39.9912322492416,20.26570823697891,4.738206717372169,632827376.1409197,113.22917270664948,8.266163098886661,1.0061296077187085
Sweden,2060,KKO,3790.1227979166665,5.1629724999999995,11.6671,106829.7,1.5374956425738828,2.5390080809994253,11.579000617385,38.0330184278478,20.290003830992863,4.706188102521703,648390586.3538479,109.6296462583619,8.240417506950752,1.8185592098575432
Austria,2025,KVE,2799.8735016666665,79.7718125,9.197213,62963.14442,-0.0362959591541978,2.322114447660544,11.050320707163715,28.24910921517269,19.995535849271405,5.198034423103453,483004171.0051699,179.91628728719573,7.937686612393322,4.3916280494649
Austria,2026,KVE,3183.7064083333335,40.93667,9.219116,63580.49807,1.2209833039249718,2.324260083969892,11.060077796156389,27.6615581533426,20.000489286542138,5.187216769514863,485402637.29468375,177.96974505482964,8.066115384270294,3.736160623179864
Austria,2027,KVE,3184.4719220833335,68.2113125,9.234675,64983.96,2.3798722654384985,2.3257814648230624,11.08191113748884,26.871349249354612,20.007937125070463,5.173866889633041,489031333.965639,175.5963976551393,8.066355727228993,4.237164324696497
Austria,2028,KVE,3214.1525108333335,55.23379,9.251146,66031.0,1.79246252821732,2.3273895042127664,11.097894751992364,26.017110692746282,20.013937034069187,5.161126137841108,491974297.400738,173.36069926711116,8.075630072819807,4.029517821775557
Austria,2029,KVE,2885.5707466666668,36.08747,9.268632,66898.02,1.5045462052945655,2.329093811562737,11.11093959727958,24.903878218219194,20.019267779752425,5.148356386405897,494603889.88553786,171.14831235664025,7.967824483698874,3.6132791767187364
Austria,2030,KVE,3343.326055416667,22.66919,9.286656,67696.05,1.3896873668433285,2.3308475213253437,11.12279788335717,24.206706991031815,20.02433978052137,5.135214509561162,497118893.859899,168.90076130377415,8.115020474061573,3.1641742024080375
Austria,2035,KVE,3042.4853554166666,18.327332500000004,9.376463,71902.67,1.5272582473911278,2.33954006822369,11.18308258552192,23.159525388132828,20.049872294923837,5.105806536782737,509975015.3449719,163.9770769680227,8.020758636165105,2.9615202857669716
Austria,2040,KVE,3156.7907420833335,95.620065,9.443147,77148.44,1.4946832102340712,2.345945973813163,11.253499599177797,22.476762571057897,20.07554119007559,5.076240266709822,523234966.65429586,159.17072325401173,8.057627929821926,4.570786431864597
Austria,2045,KVE,3099.456995833333,43.947515,9.480586,82108.34,1.227225212412697,2.3495245933601874,11.315807052672724,21.685302618104885,20.09594020950434,5.050718234248479,534018055.2229141,155.1345654164659,8.039304797619023,3.805495475740934
Austria,2050,KVE,2897.181433333333,67.4740575,9.486695,86650.98,1.02073521384487,2.3501073108019828,11.369655145430864,20.882662726284334,20.110794222270627,5.029404612677365,542009572.3583006,151.8419854195755,7.971838727316144,4.226454950906916
Austria,2055,KVE,2912.896404166667,20.5087025,9.453914,91261.13,0.9620932581113184,2.346976453740726,11.421491194116978,20.217695922301868,20.12101165603689,5.011564547240208,547575907.6808553,149.13945275501334,7.977246435047927,3.068457620679235
Austria,2060,KVE,3163.1630429166667,90.38281,9.392821,96652.66,1.1273872761431214,2.341115279327011,11.478889352517514,19.784674535145808,20.129675145777288,4.994818910898819,552340434.8634678,146.64620584371718,8.059643858190945,4.515057386373647
Belgium,2025,KVE,1804.7007770833336,146.154215,11.883495,63587.69763,1.156511989250375,2.555947034798879,11.060191023315756,36.511547192862935,20.371332417745197,5.2758161168449424,703326947.4874889,194.55000305907063,7.49870403757193,4.991481118509814
Belgium,2026,KVE,1996.8639229166668,91.1750925,11.933176,64080.79235,1.1967653346052654,2.559795792938671,11.067915551856691,35.63108285466427,20.377542791493703,5.263949039749423,707708462.0440311,192.2431112012612,7.599833850240821,4.5236899476456065
Belgium,2027,KVE,2207.11497375,63.9966,11.976143,64967.62,1.7489675681946704,2.5631125176575864,11.08165966307642,34.74185627160668,20.384763874275137,5.250761861256593,712837379.3220642,189.7115088348647,7.699894477486062,4.1743349608352345
Belgium,2028,KVE,2107.1799120833334,93.13042041666668,12.017863,65836.86,1.6909789539607534,2.566322491204821,11.09495033178505,33.48317203602501,20.391748669363235,5.237257616435228,717833831.6389251,187.15340543213435,7.6535802533074895,4.544681271890031
Belgium,2029,KVE,1870.2905083333333,76.80140708333333,12.058341,66721.75,1.6854070122963138,2.569427086682928,11.108301253209609,32.017784121774675,20.39863431842797,5.223309506206455,722793639.6497083,184.54723879530215,7.534383583239453,4.354159516924826
Belgium,2030,KVE,2251.4048791666664,24.359722499999997,12.097616,67631.11,1.693061169134058,2.5724302289130505,11.121838149254266,31.179887374663128,20.40545833873359,5.208870854824654,727742865.733954,181.8874350969638,7.7197537595860135,3.233162187080134
Belgium,2035,KVE,2169.942648333333,19.7310675,12.277743,72529.29,1.7082801566836503,2.586089174785054,11.191759546694977,29.85529954356457,20.43868948477138,5.173089074020536,752332910.0169147,175.45909162623997,7.682916752363684,3.0316334205391144
Belgium,2040,KVE,2137.6015175,125.43106416666669,12.434514,77557.69,1.4829219166864194,2.5978270672412145,11.258790219064386,28.722922074947682,20.46906596495028,5.139575491641734,775536777.4705698,169.6433134307241,7.667907397898663,4.839697212330752
Belgium,2045,KVE,2086.568602083333,37.788795,12.552813,82239.26,1.2674408128701131,2.60659412725552,11.317400242162591,27.555295999635064,20.49400123168795,5.110337027691134,795118112.2333063,164.7261997810336,7.643755319458478,3.658131416261959
Belgium,2050,KVE,1992.9346125,61.874109999999995,12.623315,86532.72,1.0805625512940065,2.611782663176806,11.368289443546924,26.474622656410087,20.513030984401027,5.085678893222022,810393899.5492003,160.6896720073653,7.597865157857731,4.141134473250137
Belgium,2055,KVE,1828.8040329166668,53.579075,12.646069,90874.28,0.9875736973192328,2.61345149480724,11.417243295986507,25.39651620597744,20.527750212790227,5.064306386347335,822410492.9937952,157.2706253263445,7.511964154263482,3.999650567536727
Belgium,2060,KVE,2037.86396125,83.01089291666666,12.637926,95839.99,1.1208374047089853,2.6128545880681955,11.47044574301212,24.761759508140027,20.54114554672357,5.043872260278519,833501071.355491,154.06932271812877,7.6201480499818395,4.430946468015268
Bulgaria,2025,KVE,2131.1783258333335,341.41076166666664,6.43736,35153.67259,2.9274758683521807,2.0065159471651715,10.467512821263195,19.587272718613146,19.63759056465475,5.101480451848606,337673686.20442617,163.26491367100766,7.66489942429884,5.836011073874918
Bulgaria,2026,KVE,2052.0547570833332,303.4418625,6.410522,36201.30633,2.550819854887676,2.002900882170968,10.496878106557896,19.072333043672064,19.64116201310719,5.091380531130684,338881826.49322754,161.61420113127184,7.627084088403791,5.718480141170518
Bulgaria,2027,KVE,1941.3141941666668,268.38559458333333,6.377196,37657.48,3.4816587935120102,1.9983936206152295,10.536313440270748,18.54268381041178,19.646356471630035,5.079426625757661,340646713.9391988,159.68189864893134,7.5716354247281155,5.596143790324351
Bulgaria,2028,KVE,2208.5558666666666,195.9709725,6.34031,38968.6,2.883155735814147,1.993381076067005,10.5705371339742,18.208839534786605,19.649586973918627,5.068403192458769,341748953.366313,157.9203593999523,7.700546809006364,5.283056370165511
Bulgaria,2029,KVE,2078.6748925,262.422695,6.300267,40189.81,2.4824765584938735,1.9879109228279497,10.601393641507382,17.600068416004174,19.65139408709684,5.057874172543255,342367090.75928414,156.2558619116419,7.63996685879629,5.573759947328679
Bulgaria,2030,KVE,1980.4546683333333,232.32308708333335,6.256722,41354.33,2.186362471200032,1.9819282117215304,10.629956591782236,16.97257374499602,19.65199598701008,5.0476558619617915,342573223.51152945,154.6571546282255,7.591586534919053,5.452424132911113
Bulgaria,2035,KVE,1909.8368833333336,376.27046625,6.018874,46663.96,1.434237426043827,1.948602806312048,10.75074884082601,16.956056564353236,19.65081014715051,5.038753467345667,342167227.2979055,153.27758306932202,7.555296583890397,5.932962347336126
Bulgaria,2040,KVE,1992.0233691666667,361.39090708333333,5.803606,51399.78,1.1305817962179887,1.917452765743471,10.847408626425391,16.901617647223464,19.649625613292457,5.029786781544618,341762158.5870355,151.90040803095243,7.597408045767064,5.8927234830243895
Bulgaria,2045,KVE,1863.632075,414.26454083333334,5.611168,55909.55,0.9247541287534132,1.8887603402203583,10.931508371210723,16.645197398204235,19.648442384787735,5.020754777174998,341358015.00223297,150.5256287296917,7.530819033795514,6.0289157649383185
Bulgaria,2050,KVE,1625.151035,428.36447375,5.433547,60496.15,0.8610867151608748,1.8615260191264429,11.010351535471326,16.27233562090159,19.647260460985912,5.011656401733258,340954794.173264,149.15324437173427,7.393971173247858,6.062306147392267
Bulgaria,2055,KVE,1935.1856595833333,191.4391675,5.272295,65078.6,0.9397808381171212,1.8361423163807975,11.083366415032586,16.215483708908444,19.64607984123431,5.00249057677104,340552493.73632896,147.78325415291445,7.568475161783661,5.2597800907982
Bulgaria,2060,KVE,2095.305517083333,360.53455625,5.120715,71240.9,1.4252653166683338,1.8116789197654937,11.17383640745783,16.136999987474702,19.64490052487801,4.993256197036137,340151111.3340442,146.41565725872587,7.647931796785929,5.89035762831657
Croatia,2025,KVE,1576.464000833333,449.5617295833333,3.87435,44491.65593,3.8961818647847313,1.583986762226798,10.703079419253612,12.002762989415942,19.089724735300457,4.982001034194079,195236993.56051,144.76577230976403,7.363573773764065,6.110495092263673
Croatia,2026,KVE,1832.242118333333,346.52856125,3.876167,45958.63,3.3456337019078353,1.58435946041727,10.735518681451609,11.793986687074144,19.098754018227936,4.96739311253233,197007826.26605144,142.651914451682,7.513841327678335,5.850846852274863
Croatia,2027,KVE,1738.1740483333333,350.53016916666667,3.875123,47352.36,3.0048245534515905,1.5841453349007508,10.765393057025866,11.38431805705447,19.106368200291435,4.953183537965634,198513605.09297368,140.62511593674571,7.4611655946441475,5.862295537344701
Croatia,2028,KVE,1772.3466458333332,265.9648745833333,3.87025,48828.11,2.9868590246300064,1.5831452704791764,10.7960819303895,11.017382509548655,19.113208389931422,4.938866660567104,199876130.4582078,138.61193215525574,7.480623800688274,5.587117093878351
Croatia,2029,KVE,1619.1893195833334,254.62508333333335,3.861586,50350.26,2.8865240715973295,1.5813647221244789,10.826778922659807,10.549279777629954,19.119067892260645,4.924573176537486,201050743.0779952,136.63058514152593,7.390298285338701,5.543711852795383
Croatia,2030,KVE,1898.0031633333333,276.2040508333333,3.849276,51910.67,2.770449805475095,1.5788294154557545,10.857298899369102,10.262045535121452,19.123928900347153,4.910291575214367,202030431.5784984,134.6789692661258,7.54908437659991,5.624753880604837
Croatia,2035,KVE,1648.2435895833332,256.87477041666665,3.752962,59563.69,1.948681842957778,1.5587680026493551,10.994818227821362,10.091293224218983,19.134879102499337,4.89140446985167,204254862.4127696,132.14043452694614,7.4080720312276584,5.5524740811017965
Croatia,2040,KVE,1764.7073433333333,444.06426583333337,3.648026,66067.42,1.255978466110652,1.5364426133377516,11.098446150707412,10.021395132416819,19.13401621160484,4.881099194229393,204078688.77122104,130.7754311010526,7.476306650179491,6.098218689342018
Croatia,2045,KVE,1616.1996158333334,371.45726625,3.542619,71401.37,0.8655800201038399,1.5135037179731214,11.176086341054102,9.769319682254894,19.13315438368207,4.87098803863221,203902883.82562009,129.4497426288576,7.388451300216089,5.9201223097620925
Croatia,2050,KVE,1542.7325108333332,388.81229041666666,3.441967,76342.01,0.7502885388018354,1.4910972963586426,11.242991754392763,9.544432516840187,19.132293617701293,4.861322165941028,203727446.67497808,128.19490633776496,7.341958471297269,5.965665316634548
Croatia,2055,KVE,1569.4668570833333,198.61586083333333,3.349029,81683.97,0.8282482171757977,1.469952601792855,11.31062529819605,9.355766896665948,19.13143391263228,4.8515728615060665,203552376.4206899,126.9414658789102,7.35912821533885,5.296394823813191
Croatia,2060,KVE,1738.436255,412.7683129166667,3.265212,87369.46,0.8215093628573422,1.450491886625059,11.377912518243372,9.234199635649958,19.13057526744427,4.841738597731241,203377672.1665272,125.68942230977514,7.461316348332718,6.025306186537572
Czechia,2025,KVE,2434.5220133333332,154.62505708333333,10.9095,48882.03249,2.120203273511634,2.477336400957832,10.79718563140556,28.157272133355868,19.81723454575903,5.083921815802756,404124898.6756419,160.40582018359615,7.7979163917330885,5.04744963401944
Czechia,2026,KVE,2617.742726666667,91.71526,10.915838,50009.43019,2.365800268591789,2.4778684395924575,10.819986866455537,27.512886480427174,19.82383235506745,5.0714441535991455,406800053.0754269,158.40436558631947,7.870449606260068,4.529533076068139
Czechia,2027,KVE,2633.0190579166665,132.4644325,10.894076,50962.73,1.7030780851365668,2.4760404610403453,10.838869482229926,26.7433095927085,19.82681967837831,5.061176355183792,408017113.3309671,156.77600782471455,7.876266117628861,4.893835019122359
Czechia,2028,KVE,2748.7633483333334,104.8744575,10.870364,51932.4,1.680903194536465,2.474044873694785,10.8577174074469,25.982738401788538,19.82961448422247,5.05044940551051,409159036.9306983,155.09259759962197,7.919270131806145,4.662254028992149
Czechia,2029,KVE,2471.497935,132.52834833333333,10.846174,52954.23,1.740705378606866,2.4720049462493465,10.877202118578696,24.927105024403676,19.83252850129071,5.039006246190584,410353072.22553855,153.31658610793068,7.81298422830946,4.8943138023640245
Czechia,2030,KVE,2812.1538116666666,46.15575,10.8203,54025.3,1.7792542650519438,2.4698183923665273,10.897226244019404,24.221660864672167,19.8354242667888,5.026935743898752,411543080.6581381,151.465104040481,7.942061485866926,3.8534559528635333
Czechia,2035,KVE,2577.7461970833333,56.280745,10.683962,59629.35,1.6302216814703785,2.458217132209353,10.995919951628686,23.667740582766307,19.848788214329623,5.006738414041246,417079834.85567737,148.41660543933222,7.855058589671174,4.0479645288527255
Czechia,2040,KVE,2725.014368333333,215.969125,10.626197,63914.13,1.0907364116111262,2.4532609139145416,11.065311388551397,23.15592636238394,19.86167847126128,4.986809321789889,422490901.19410944,145.46834379393215,7.910595883091205,5.379755062311552
Czechia,2045,KVE,2683.1952133333334,46.0992275,10.603857,67785.06,1.1722897378984465,2.4513375428464443,11.124111848069177,22.375377766908795,19.875090678265483,4.966388472455821,428195607.465677,142.50766845114558,7.895136227687148,3.8522565996139844
Czechia,2050,KVE,2490.68541125,103.743775,10.561597,71924.81,1.0171353256328342,2.4476890024914937,11.183390450087304,21.599124710118247,19.88674030748255,4.947197627833509,433213096.736373,139.77989295846368,7.820714632472179,4.651517129828743
Czechia,2055,KVE,2462.4386833333333,51.310215,10.483569,76329.34,1.1099285515453028,2.440917231077346,11.24282577912558,20.940876532177853,19.895009263602763,4.930437788827354,436810168.34994096,137.44010660717663,7.80931349161269,3.957191667486862
Czechia,2060,KVE,2704.017693333333,116.80369791666666,10.357747,82451.06,1.41800557293148,2.429900066158724,11.319972312514926,20.62689925321722,19.90329287009553,4.913842401032629,440443559.9215249,135.16159801139938,7.902863732232696,4.769019662207523
Denmark,2025,KVE,2113.251655,7.633499999999998,5.992734,75514.80721,3.0530085897926496,1.9448716099602272,11.232097280342767,19.401379355000785,19.708548689890037,5.062929559213556,362504949.925059,157.05286397918078,7.656456201445518,2.155649984870348
Denmark,2026,KVE,2198.658625416667,15.732415,6.025601,76331.68964,1.6361316696349435,1.9495607631619032,11.242856561168956,18.82098675485971,19.716857425836636,5.048987855568288,365529455.35037255,154.86462710832927,7.696057457041104,2.8173478560454974
Denmark,2027,KVE,2324.63068,4.217432500000001,6.054421,77349.77,1.818430255146053,1.9536545124826077,11.256105810702795,18.210095973595447,19.725125267760777,5.03446258057224,368564122.9031387,152.61701365648906,7.7517465414521105,1.652005422655058
Denmark,2028,KVE,2473.9755441666666,9.9966225,6.08085,78324.68,1.7024174948814697,1.957393956996599,11.268630797557362,17.616880820763935,19.73278620119689,5.019769834287972,371398511.29120314,150.37645811380017,7.813985793809191,2.397588180195718
Denmark,2029,KVE,2197.7669854166666,25.4889175,6.105245,79288.43,1.6365688504199172,1.960833243713168,11.28086010744,16.779079520453735,19.740017117624983,5.0047520397129395,374093795.8399316,148.1201027102615,7.695652021055093,3.2767264379718415
Denmark,2030,KVE,2588.631415416666,7.897664999999999,6.127181,80268.1,1.5993145193819114,1.9639157845772144,11.293140018903802,16.230547678327518,19.746844174625313,4.989366388460486,376656493.4019328,145.8433523707761,7.8592708339165265,2.1857888827652445
Denmark,2035,KVE,2344.9750966666666,10.9707375,6.20323,85827.26,1.629636527364786,1.9745295365372408,11.360103601874826,15.498033897398678,19.776850395192696,4.956317671326468,388129805.77961504,141.06968424160434,7.760456413925479,2.482465130036162
Denmark,2040,KVE,2530.4179633333333,17.911344999999997,6.253086,92265.98,1.5715223919725574,1.981427033473533,11.432441610005531,15.037960151436561,19.80394447371682,4.925415131481861,398789581.5488123,136.74651268922082,7.836534884538168,2.939762006529159
Denmark,2045,KVE,2484.0193058333334,5.213282499999999,6.279032,99547.82,1.685831997933751,1.984997886334728,11.50840345608206,14.502102745768438,19.8281305707552,4.896613098272753,408552330.58524585,132.83572275531293,7.818035707447566,1.826689339225396
Denmark,2050,KVE,2185.2985754166666,5.787947500000001,6.287777,107586.6,1.519629277316148,1.986198561245833,11.586060678433306,13.91009502495569,19.8500150754144,4.869427124384144,417591847.89574885,129.2462806016308,7.689965244687087,1.915148613105182
Denmark,2055,KVE,2058.1983070833335,41.3310325,6.283193,115367.5,1.2860309451500518,1.9855693649533104,11.655886632189938,13.417411966626629,19.867711935256008,4.845198339613263,425047690.23173726,126.12849410973004,7.630072014718046,3.7455204459197446
Denmark,2060,KVE,2285.238694166667,10.9354425,6.273573,122689.5,1.1692346404715837,1.984247642614644,11.717420203088686,13.027282508239107,19.882417591460623,4.823020098461275,431344481.19477606,123.34004347176884,7.734663254549782,2.4795123349309005
Estonia,2025,KVE,3085.81169625,7.0317325,1.369995,42598.22788,2.130483478589018,0.862887845440173,10.659591407210575,4.394970375706833,17.160915418089864,5.170143910647836,28372059.05750885,174.94015532400118,8.03489402369445,2.083400258111905
Estonia,2026,KVE,3083.5687566666666,72.99111,1.364632,44074.8942,3.061465790284501,0.8606224072995677,10.693668295205477,4.287904828560061,17.16598569640478,5.158922393072537,28516278.606029708,172.97687586799694,8.03416713942627,4.303944950852231
Estonia,2027,KVE,2912.1612770833335,12.672135,1.357873,45783.64,3.362413469195946,0.8577599414620062,10.731703942673748,4.137114612188469,17.17105765092706,5.147150907868233,28661279.286924068,170.940916291667,7.976994120028085,2.615359819959976
Estonia,2028,KVE,3365.785181666666,11.8462125,1.351469,47306.16,2.838163830126162,0.8550402392414349,10.764416937231294,4.052155379005298,17.174962935860687,5.135743473061699,28773428.59797971,168.99065637872798,8.121713616016896,2.5530490208130585
Estonia,2029,KVE,3290.5951320833333,37.2859325,1.345409,48739.33,2.5675776163277764,0.8524598003360065,10.79426209777589,3.9038928022966646,17.17834468504851,5.1241751805025055,28870897.835521027,167.03548553183313,8.099127568839753,3.645082531066166
Estonia,2030,KVE,3150.715057916667,24.368875,1.339781,50120.53,2.4036852380763474,0.8500573352462271,10.822205935279907,3.7324550614891585,17.181526894221108,5.112174184397777,28962917.40973045,165.03094462673317,8.055702046484258,3.233523028914932
Estonia,2035,KVE,3229.2263416666665,66.3206975,1.317244,57237.38,2.373141277540469,0.8403785484943713,10.95497993138309,3.6975231255756604,17.199600068367197,5.088376177365195,29491128.12222409,161.1263836987768,8.080307488580978,4.209467730231498
Estonia,2040,KVE,3486.571839166667,15.936672499999997,1.303275,64766.18,2.2098530396801097,0.8343320231757194,11.078554272553816,3.6440525682476705,17.2215486211918,5.061473427114879,30145571.49775746,156.8228856107306,8.156961024961669,2.829481241357861
Estonia,2045,KVE,3182.51884875,13.987794999999997,1.291063,72293.62,1.8311352077373224,0.8290159020020439,11.188504993206626,3.530738470356082,17.24114892939635,5.036318729393993,30742262.57164293,152.9024144866554,8.065742420202863,2.7072362032291477
Estonia,2050,KVE,2857.9130958333335,20.664307500000007,1.277067,78899.08,1.3970932348572829,0.8228882113303037,11.27593752077515,3.403126482428177,17.25332146442788,5.0167992364654275,31118760.6712528,149.92744678317314,7.958196795159845,3.075666090683783
Estonia,2055,KVE,3189.598142083333,26.40995,1.260817,85275.82,1.3235634404359595,0.8157262523819923,11.35365794977384,3.3376462575105266,17.261024819676535,5.000607499665942,31359405.24259561,147.5033474390712,8.067963683557235,3.3109060861612614
Estonia,2060,KVE,3057.90490875,9.6050675,1.240526,93528.42,1.6875810782166931,0.8067106597292836,11.446031318190508,3.239686523461361,17.269176561450976,4.983977507697156,31616083.79173581,145.05415939722764,8.025812257937101,2.3613319529185963
Finland,2025,KVE,4112.72178375,14.018579999999998,5.635971,56146.12949,1.1263406225166417,1.8925050022161776,10.935730836687055,36.61275659884071,19.836451276600055,5.104434901854656,411965956.552432,163.75094376847167,8.322083441224606,2.7092881012542267
Finland,2026,KVE,4358.213770833333,27.183617500000004,5.656904,56720.47267,1.3981606994728946,1.895654511604264,10.9459081247265,35.67016428744434,19.842844251311856,5.092285774074997,414608081.01998353,161.76147313790645,8.380046992291549,3.3387408694168967
Finland,2027,KVE,4117.2353425,1.2899975,5.67257,57718.63,2.0415925737353957,1.898005093062046,10.96335260261085,34.33484489789532,19.8502131925458,5.078787039631356,417674588.1908104,159.57916159390703,8.323180035663349,0.8285507258624956
Finland,2028,KVE,4339.098710833333,1.7659849999999997,5.684913,58608.76,1.7631350024954306,1.899853196258301,10.978656514597734,33.314487431370225,19.856425274469203,5.065586436855365,420277292.6931342,157.4733494415723,8.375652371267444,1.0173968102343696
Finland,2029,KVE,4402.801120833334,7.471662500000002,5.69388,59478.06,1.643298199173815,1.9011936761271089,10.99337959681774,32.19466196649351,19.861886625074707,5.052349008144802,422578853.4400203,155.38939331693015,8.390223338065693,2.1367267703951054
Finland,2030,KVE,4248.66598875,17.6672375,5.69942,60366.33,1.5921919767730497,1.902020955485588,11.00820334354722,30.920443002033288,19.866770950269864,5.038920892932766,424647914.8567037,153.303415246667,8.354595667947684,2.9267699819566126
Finland,2035,KVE,4141.72968125,22.259465,5.692044,65277.74,1.549765919503887,1.9009193581179056,11.086421687981124,30.046000346894985,19.886116890657423,5.014263233543927,432943108.5687048,149.54517925785035,8.32911019284517,3.1467121459661493
Finland,2040,KVE,5048.717476666667,6.1185149999999995,5.665869,70810.76,1.503749440197355,1.897000327727249,11.167780367583369,29.67948698983468,19.902977379475175,4.991423880674789,440304626.02658135,146.14579245236504,8.527087575489892,1.9626991362549457
Finland,2045,KVE,4419.840467083333,13.775785,5.63402,76399.65,1.3835202305665373,1.892210955292701,11.243746482971824,28.67703746067605,19.917386878516673,4.970355789747309,446695126.50978035,143.07813977778278,8.39408510791918,2.6929896921684464
Finland,2050,KVE,4026.2356441666666,4.931820000000001,5.59858,82308.14,1.3285066426934389,1.8868544743688207,11.318237437606918,27.72934830175655,19.93073391697299,4.949999509981192,452697149.06636304,140.17489474310636,8.30083547519773,1.7803310799177954
Finland,2055,KVE,4334.5422733333335,7.644614999999998,5.557768,88385.8,1.2988897315347805,1.8806503011574691,11.389477916209236,27.23973137096123,19.94221699720452,4.9316926820488245,457925467.9126753,137.6139432089116,8.37460197327904,2.156936583730612
Finland,2060,KVE,4063.96777625,4.432215,5.516127,94992.24,1.3280925678878177,1.8742801810348215,11.461561010156098,26.471290250319402,19.953718217954812,4.913278537981603,463222573.0146015,135.0848431589583,8.31016109482872,1.6923469697382127
France,2025,KVE,1497.1502279166666,258.1594025,68.8826,54692.6456,0.6515300621127595,4.2468166912136605,10.909502813471898,269.1639692710979,21.896316444745032,4.999410024280531,3231836680.922242,147.32562476636178,7.31198644470755,5.557443326053555
France,2026,KVE,1854.9635204166664,126.635375,69.05683,55037.42622,0.8849287933729855,4.249306769814465,10.9157868788118,264.2762863175113,21.900500925613205,4.988439175633066,3245388573.7305717,145.7072604336815,7.526159258205068,4.849177566030892
France,2027,KVE,1958.5327541666663,147.61483,69.201003,55804.6,1.6055974518841332,4.251362598678984,10.929629501756772,256.6050106012299,21.90623941447656,4.975639031187223,3264065738.019931,143.84135372293818,7.580461333073683,5.001357925419905
France,2028,KVE,1833.3264454166667,155.43655,69.337129,56588.0,1.603299428607574,4.253299810176444,10.943569899013834,246.4319043772524,21.911883314069726,4.962239241914162,3282539881.3825846,141.91345566566724,7.514432633387325,5.052650496460809
France,2029,KVE,1601.678747916667,114.411965,69.466605,57386.45,1.6003569981665189,4.255138909649386,10.957580917287222,234.81225899812813,21.91744626965891,4.948208793246152,3300851390.8018246,139.92231671187037,7.379431725736076,4.748508031541593
