year,country,population_Mio,gdp_per_capita_USD,gdp_growth_rate_Percent,hdd_DegreesC,cdd_DegreesC,industry_va_MioEUR,energy_intensity_KGOE_per_EUR_PPS,eii_share_Percent,demand_ind_TWh,demand_tra_TWh,demand_oth_TWh,demand_tot_TWh
1993,Finland,5.054982,34481.66648,-0.7498598582244331,5060.823491282374,3.772987822935933,35609.9,372.794175793284,31.067266475416893,33.617,0.45,28.2,62.267
1993,France,58.885929,39067.0857,-0.36549142808149915,2169.648460531425,57.4631891186449,423174.6,248.81433566743365,15.70639617637805,120.648,7.49,204.46,332.598
1993,Germany,80.974632,44101.57247,-0.6792451673702349,2855.028250984459,37.49616401661882,910554.3999999999,226.03387789444503,20.61150402194599,202.2,14.997,228.869,446.066
1993,Greece,10.430958,26728.39149,-1.537424564520784,1026.5178465506888,242.53771449019212,28899.0476190478,213.23967977664375,23.598125533876374,11.353,0.125,19.701,31.179
1993,Hungary,10.365035,18102.73501,-0.5435533594555952,2421.3114250626595,175.14896573201997,14152.10884353747,361.7728531855933,18.677010280718335,8.671,1.023,17.51,27.204
1993,Ireland,3.569367,32440.64464,2.7765474930458334,2311.5300373362716,1.2163040910356322,23802.539682539813,211.75623268698084,7.3847950200288555,5.053999,0.018,8.481,13.552999
1993,Italy,56.82125,43270.69205,-0.834118169296516,1801.0320726958053,163.60624065459763,384439.27104708477,157.7626880402738,18.750946163150303,109.846,7.158,107.359,224.363
1993,Latvia,2.585675,10705.53465,4.092523416002014,3659.791324353944,19.14092905007226,1662.4943310657586,476.65373961218563,8.692145757766287,1.511,0.191,3.029,4.731
1993,Lithuania,3.693929,12158.20805,4.092523416002014,3536.685199401994,26.25449713517469,2122.539682539675,549.0526315789434,17.731445392129768,2.764,0.093,3.835,6.692
1993,Luxembourg,0.39475,89866.7326,4.092523416002014,2859.171884972789,23.356836423742312,4661.259032587626,270.5093580021737,3.3677692125169822,2.819,0.071,1.495,4.385
1993,Netherlands,15.239182,44433.60286,1.279742253489058,2367.3033102529353,15.150182163629212,123348.20679406448,308.930859974586,24.774306987147245,33.674313000000005,1.449,41.017,76.14031299999999
1993,Norway,4.299167,61607.15712,2.835810801454297,5074.947876767905,0.1530804509376596,38905.1,288.3808996505929,18.246944394166007,46.027,0.613,54.174,100.814
1993,Poland,38.418108,12748.51737,3.902503560139925,3100.396524345306,48.0943845873809,52669.706094036206,444.0886426592775,23.424300153752636,37.723,4.692,44.146,86.561
1993,Portugal,9.954958,28153.14947,-2.1145551127146445,1038.1663706510212,206.37018051224703,34207.81974374362,181.56853569027862,20.342034468774,12.515,0.325,13.142,25.982
1993,Romania,22.778533,15660.11506,1.8639430580184468,2720.287136517416,131.5428260859115,15626.666666666606,502.7036011080303,21.300565427611378,23.559,2.207,10.697,36.463
1993,Slovakia,5.314155,14156.38701,1.8639430580184468,3038.1220290386273,79.63653593512475,6477.732426303857,496.47512079704416,33.37410098711169,8.106,1.125,10.99,20.221
1993,Slovenia,1.994084,22524.66445,2.8634862995654764,2662.3804948650295,75.7551627073415,7522.902494331092,287.24813962221435,15.248917187067132,4.553,0.146,3.804,8.503
1993,Spain,39.264034,31943.26134,-0.7095502740271153,1502.0388400710926,231.65412872390155,190274.82993197194,203.84225930440823,23.463192227851117,63.253,4.197,63.233,130.683
1993,Sweden,8.692013,37745.54124,-2.0179586096100155,4770.065189339819,1.3951802613432578,72410.9,325.5567205050347,16.713459102270004,50.183,2.34,68.607,121.13
1994,Austria,7.928746,45412.13454,2.6069786318958066,3504.234699632894,29.18230975425237,85375.32345831949,177.2770346594161,21.512752702148966,18.371,3.239,23.995,45.605
1994,Belgium,10.100631,43378.35293,3.2511428917685326,2386.537351269274,16.910851619617794,95790.74129502173,314.1139750921534,32.116447872769356,33.608,1.384,31.455,66.447
1994,Bulgaria,8.459763,13688.68504,2.6478655372422777,2239.2592651496793,179.76549135352025,3842.7619047618964,451.0735118908551,18.63501682470587,11.461,0.636,14.4,26.497
1994,Croatia,4.645155,17519.10144,2.6478655372422777,1768.0455508974617,140.14404716445395,7492.190476190442,253.69507149208016,13.84781331028416,3.054,0.147,6.392,9.593
1994,Czechia,10.334013,25321.30704,2.6478655372422777,3019.3350528472183,33.40361837815317,24919.714285714355,358.1459081534887,27.195207965489022,17.474,2.539,24.955,44.968
1994,Denmark,5.196642,49272.65933,5.290001853231319,3006.4216530780404,6.901329383028026,50201.0973628887,229.42063752356097,15.300721985539225,9.087,0.226,21.443,30.756
1994,Estonia,1.476952,14705.16522,3.987926297457678,4396.910806171976,11.623115687951405,1262.4761904761976,772.0631578947377,13.851692785690329,1.714,0.16,2.912,4.786
1994,Finland,5.077912,35694.85382,3.987926297457678,5523.472877078117,9.680844111465271,42891.3,362.74668879226977,31.69171904892047,35.528,0.48,29.044,65.052
1994,France,59.10432,39861.35069,2.411491094310003,2031.706304356693,43.43830650227182,426471.3,241.56145801995646,16.244615489086307,120.918,7.791,208.784,337.493
1994,Germany,81.338093,45162.63559,2.8656102008607576,2782.5187089421115,31.212735673700543,939242.7,219.1057628772043,20.27210232150887,201.403,15.405,226.765,443.573
1994,Greece,10.489871,27139.83247,2.1128245596635287,977.0072264303252,311.7289327387516,30344.000000000193,207.09634664444533,23.50727630643666,11.652,0.138,20.913,32.703
1994,Hungary,10.35001,18661.47489,2.9370616334847277,2283.1863513304243,124.0257326096356,14859.714285714346,343.6842105263144,18.149242925372008,8.154,1.001,18.429,27.584
1994,Ireland,3.583154,34193.06598,5.809055718125622,2228.776501106102,1.252657027127865,24992.66666666681,201.16842105263223,7.015555269027428,5.372001,0.018,8.764,14.154001000000001
1994,Italy,56.842392,44248.77541,2.2984319356931016,1677.5790494975697,164.4441478375273,396442.0141330027,155.42908485739406,18.51249218444372,114.426,7.332,109.794,231.552
1994,Latvia,2.540904,10705.53465,3.7424693752214244,4216.279554926631,14.062641492268613,1745.6190476190468,452.82105263157734,8.985119539422401,1.41,0.186,2.806,4.402
1994,Lithuania,3.671296,12158.20805,3.7424693752214244,3943.851650122313,14.401319914052683,2228.6666666666592,521.5999999999973,16.858363671715182,2.795,0.102,3.614,6.511
1994,Luxembourg,0.4002,91960.34405,3.7424693752214244,2662.8734075640477,17.133192882731688,4838.364921485556,261.8356196014412,3.4282964732368226,3.065,0.075,1.504,4.644
1994,Netherlands,15.341553,45499.45781,3.0866345032112275,2376.3661609859264,15.030908044386337,127379.91405867084,296.9688411213271,24.607880207249988,35.903868,1.456,41.982,79.341868
1994,Norway,4.324815,64348.52334,5.072879886619819,5167.087160415436,3.994219306128796,40995.6,276.8134549586758,19.770133578332025,46.293,0.605,54.906,101.804
1994,Poland,38.504707,13412.39274,5.444621391169502,3199.1304102628915,25.3567304991022,55248.04439421607,421.8842105263146,23.072563624483408,39.421,4.656,41.247,85.324
1994,Portugal,9.974391,28348.3937,0.8900706483008447,1100.3618264417614,141.5516383374509,35620.58656997366,178.44744265290313,20.119756631215022,12.65,0.43,13.875,26.955
1994,Romania,22.748027,15660.11506,6.231767892758233,2729.75605308797,115.6015980480833,16407.999999999938,477.56842105262984,20.46753691479209,21.878,1.88,10.441,34.199
1994,Slovakia,5.336455,14975.73691,6.231767892758233,2946.830053358772,49.11047287390714,6801.619047619051,472.36198914456526,32.84471534958247,10.128,1.467,8.729,20.324
1994,Slovenia,1.989408,23745.81297,5.174177414570935,2413.699816678142,54.79961696290238,7899.047619047648,277.4986148973062,15.387088340030484,4.956,0.147,4.12,9.223
1994,Spain,39.458489,32645.68861,2.7051243356123633,1502.1824129595336,163.04301904685292,199788.57142857055,199.6479786634063,23.39348933327199,63.201,4.998,68.766,136.965
1994,Sweden,8.745109,38884.26575,3.6461334335250895,4947.975304838756,13.54209166953452,81433.4,313.36508038697013,16.261607499888925,50.476,2.469,69.524,122.469
1995,Austria,7.943489,46552.39365,2.701525361085344,3687.957887064201,43.00945775173591,87708.4,173.77,21.459308314937456,18.93,3.215,24.567,46.712
1995,Belgium,10.130574,44320.8149,2.4755426300700156,2345.675387085618,31.12712616483855,97752.29999999999,304.61,31.922448373198634,34.605,1.464,32.379,68.448
1995,Bulgaria,8.427418,13688.68504,5.984254011384871,2387.6392575793293,194.25815075104137,4034.9,433.79,18.920422927100724,12.167,0.803,15.719,28.689
1995,Croatia,4.658893,17519.10144,5.984254011384871,1959.6218788086044,182.7856180066342,7866.8,246.15,13.962017841046842,2.747,0.152,7.022,9.921
1995,Czechia,10.333161,26838.81113,5.984254011384871,3090.000253703688,42.49114927497777,26165.699999999997,346.95,26.06768124577119,18.406,2.383,27.293,48.082
1995,Denmark,5.215718,50529.50612,2.9272463473464017,2729.9647982426795,2.2992700826522423,52064.1,218.16,15.314588227381691,9.381,0.237,21.267,30.885
1995,Estonia,1.448075,14705.16522,4.260915642068697,3761.4411040697128,3.8993274237113895,1325.6,733.46,13.795821836815136,1.751,0.146,2.659,4.556
1995,Finland,5.098754,37063.65577,4.260915642068697,4885.979554965012,6.463510344020794,53090.8,352.97,33.669583660162225,36.274,0.465,28.478,65.217
1995,France,59.315139,40697.93592,2.462913432702152,1969.6430720029405,103.02112672590792,449073.89999999997,234.52,17.152509916106702,123.607,7.734,211.509,342.85
1995,Germany,81.538603,45786.11905,1.630446859517587,2724.071460623279,34.19992324128584,982222.0,212.39,19.938289418189083,204.724,16.191,230.294,451.209
1995,Greece,10.535973,27635.97594,2.275625669644188,997.920900544938,285.66677170313073,31861.2,201.13,23.41677683483304,12.066,0.149,21.872,34.087
1995,Hungary,10.3367,18966.02978,1.501300321471577,2484.3626419506336,150.31791894054226,15602.7,326.5,17.63638900516255,8.381,1.025,18.338,27.744
1995,Ireland,3.597617,37328.10655,9.609291238363271,1978.7591772254025,0.3138035458262018,26242.3,191.11,6.664777505576072,5.766999,0.018,9.066,14.850999
1995,Italy,56.844408,45558.40367,2.963345413327989,1710.419640647804,244.91211005515655,408819.5,153.13,18.277070602047505,119.574,7.751,110.947,238.272
1995,Latvia,2.50058,10705.53465,1.3824193150918207,3605.380641093938,7.462246593525589,1832.9,430.18,9.287968171216903,1.425,0.188,2.852,4.465
1995,Lithuania,3.642991,12158.20805,1.3824193150918207,3452.2991498930887,6.712797054479552,2340.1,495.52,16.028271773825807,2.705,0.096,3.554,6.355
1995,Luxembourg,0.40565,91979.03357,1.3824193150918207,2753.2644163023688,35.49051068933407,5022.2,253.44,3.489911560663031,3.367,0.077,1.552,4.996
1995,Netherlands,15.424122,46740.64101,3.2807943711373078,2167.1758072397197,20.806604553586688,131543.4,285.47,24.442571435339076,36.301759,1.487,42.544,80.33275900000001
1995,Norway,4.34841,66684.33688,4.195317597687653,4953.723869935165,0.543679508123453,46019.7,265.71,21.623215196328406,47.671,0.641,55.454,103.766
1995,Poland,38.580597,14336.37033,7.099654478066375,3035.5950582805044,22.887685437728106,57952.600000000006,400.79,22.726108729466215,44.019,4.682,40.99,89.691
1995,Portugal,10.008659,29460.3236,4.279409084909136,938.3600770394556,293.7048517033894,37091.7,175.38,19.899907628251967,13.227,0.299,15.278,28.804
1995,Romania,22.712394,15660.11506,5.924853052288892,2842.4601457280555,149.96290864291467,17228.4,453.69,19.667086715704947,23.343,2.173,10.838,36.354
1995,Slovakia,5.356207,15804.52948,5.924853052288892,3106.5450589138973,70.24486829893469,7141.7,449.42,32.32372691662003,9.146,1.379,11.205,21.73
1995,Slovenia,1.989477,24737.82105,4.181225886189588,2647.750987144341,92.60679190307042,8294.0,268.08,15.526511468283475,4.943,0.17,4.23,9.343
1995,Spain,39.639726,33497.63412,3.0809693957200013,1293.5428659362228,342.1346911307793,209778.0,195.54,23.32399350742699,60.609,3.937,76.365,140.911
1995,Sweden,8.816381,40364.52596,4.652854092177061,4664.169498179988,1.913560799295295,94163.8,301.63,19.25181933000541,52.013,2.718,69.835,124.566
1996,Austria,7.953067,47464.98915,2.0833026189397863,3856.421667246801,44.67781996765527,88029.6,176.43,20.405391039346082,18.152,3.255,26.904,48.311
1996,Belgium,10.143047,44818.07374,1.246457005407331,2591.6928212777707,51.268257617766814,96738.4,314.53,30.71660569421021,34.498,1.278,34.1,69.876
1996,Bulgaria,8.384715,14361.6599,4.384658994992607,2390.877124408055,135.25537165616757,2474.6000000000004,481.38,18.98547435315479,12.258,0.811,16.821,29.89
1996,Croatia,4.581167,18846.05671,5.779632481636288,2022.0253710520124,130.99807056969055,8046.4,244.45,13.108626096873317,2.627,0.154,7.503,10.284
1996,Czechia,10.321344,28002.36239,4.21601299998704,3370.065801650644,63.73404030199823,31032.9,333.21,26.50916201682372,18.177,2.488,29.619,50.284
1996,Denmark,5.251027,51675.45993,2.9602163375194612,2996.8024640680824,21.108485323401975,53910.1,228.57,15.77269907915454,9.532,0.257,21.92,31.709
1996,Estonia,1.425192,15660.64744,4.814682781864144,4223.18428689477,21.9770246368166,1616.4,721.45,13.461225816940336,1.907,0.155,2.817,4.879
1996,Finland,5.116826,38294.10111,3.686022724315019,5381.918244333817,14.234913901656515,52314.4,364.89,28.824255481496444,36.151,0.47,29.88,66.501
1996,France,59.522297,41104.50691,1.3517353711914204,2175.8832454102394,67.09858503487632,450019.7,237.55,16.47771987781725,124.54,8.563,222.731,355.834
1996,Germany,81.817499,46180.65574,1.2066840079825614,2991.8083654082416,75.40265406778217,950237.5,211.41,19.375753293711814,201.129,16.545,240.684,458.358
