nuts0,country,year,tas_annual,hdd_annual,cdd_annual,tasmax_max,tasmax_mean,tasmax_min,tasmin_max,tasmin_mean,tasmin_min
BG,Bulgaria,1950,283.7696008559858,2465.6816738458665,176.52451393158233,311.01020642934435,288.1919138881457,263.9518791962718,296.1159829907823,279.69366096399335,256.80063255788417
BG,Bulgaria,1951,283.02320438091454,2666.251350418037,143.10246088224417,307.2269153952424,287.22380868036316,266.2864881513812,293.233943724043,279.1208267808697,258.8267972407534
BG,Bulgaria,1952,282.57959785571586,2668.630587385382,76.49960199558893,303.2773929679113,286.6611822227274,263.03503412788837,291.99959329176806,278.8701297806343,255.22547857423277
BG,Bulgaria,1953,283.8589565552684,2500.4970726171427,196.7980177832031,306.7656878525605,288.4006207222984,265.2635598733469,294.06764800082937,279.66288434414537,257.70931932350953
BG,Bulgaria,1954,284.6791131014967,2184.4886286630963,189.72194756543414,308.76453053470937,288.9924136015484,270.76150917150255,294.3334456239668,280.8072635920341,264.5799335603347
BG,Bulgaria,1955,284.3505576236414,2309.8560916995248,190.2524389419561,306.55552993061946,288.52404116493915,268.92529655496253,293.7252203115589,280.4193424506921,262.23853234450803
BG,Bulgaria,1956,284.59779283601017,2250.0512875649238,197.64633660736328,306.72522484088665,289.04442395824356,267.3712241531356,294.07390778755337,280.5545662703424,259.4159818383778
BG,Bulgaria,1957,282.5725007539541,2799.686704319258,109.29386972667062,305.22536524455967,286.8049135991813,262.45897346186246,293.47174697202973,278.6780023980836,253.28499002945017
BG,Bulgaria,1958,283.13114857268687,2686.9335371494103,148.76631917952903,305.57400723980805,287.39902779470515,265.5458069179333,293.055807876222,279.18400773571693,258.1906108129297
BG,Bulgaria,1959,284.41932879869614,2286.709034074508,168.31621786224503,306.0728526105193,288.89346754435854,267.3804278950053,293.2654786446267,280.36834844311016,261.3534732921292
BG,Bulgaria,1960,283.3614553440714,2677.4261807372577,193.48749194348673,307.6674741437429,287.6721729494637,263.0967288781295,295.1753713704054,279.38976488167225,254.7965644664891
BG,Bulgaria,1961,282.8656313522862,2654.847727784439,117.94919922543596,306.31738550620497,286.96729673646087,262.00778540231045,293.86470934437585,279.0942489764765,253.76476794519454
BG,Bulgaria,1962,281.9816589482517,3012.281498790179,116.16202107299212,305.25122415165913,285.9216816174505,262.66418872593823,293.8221248472766,278.3174012282,254.9416915399504
BG,Bulgaria,1963,282.60700352531205,2683.7056142251026,83.96215904633068,304.1206044222708,286.594856125566,263.3420097959628,293.06668099296985,278.99211442168695,255.17294835861887
BG,Bulgaria,1964,284.26903352263344,2265.251945940319,169.35716659821406,307.04105840730745,288.6711814401486,266.4523953874477,294.31691802722605,280.2988560461441,258.6620349161323
BG,Bulgaria,1965,284.0032939496798,2537.822389809922,251.89391088950558,309.6927679536669,288.4556164130815,260.74953261916363,296.3787086289936,279.88338090749517,251.64815828385446
BG,Bulgaria,1966,283.7777145067355,2388.239915676085,126.89396976311589,304.91939594339976,287.9693318185971,263.1293447527012,293.1698881369817,279.96263524437126,255.65448260963086
BG,Bulgaria,1967,283.5736787893789,2456.7193275024124,122.16293989709129,306.8597163900882,287.7591955646762,268.044254356207,294.2224573267338,279.77710765916675,262.62677786295905
BG,Bulgaria,1968,282.5340910500594,2621.4398628021922,49.4761149465428,301.81759578915353,286.4458930647695,263.3361864295311,292.00618064053697,278.9214668866725,254.85552608349474
BG,Bulgaria,1969,284.01431968018414,2490.4545554618953,214.02383263359468,309.20682495674913,288.5251608242767,262.03376504955503,296.2461002614092,279.80923518187825,253.4660993170108
BG,Bulgaria,1970,282.1978434398681,2986.6312462479,164.5188975373888,309.51372939465455,286.44086300137235,258.81668970223905,296.399225905728,278.2731905568357,249.52494571301997
BG,Bulgaria,1971,284.14324728541095,2340.008367444004,167.68450862043127,306.6350463169144,288.5301958061796,266.79481181445004,294.1033912886074,280.14600060904974,259.17924701591767
BG,Bulgaria,1972,285.10743601153956,2035.9993955520406,170.5578673953361,305.92399325414743,289.7224198168593,265.4086593936473,294.2293191690161,280.95579871447796,259.1575448050117
BG,Bulgaria,1973,284.2143328968959,2314.247378495435,176.11289099279173,308.5410402415474,288.5263032906099,269.2137163654495,294.88821708528377,280.31392235101595,262.1011926677153
BG,Bulgaria,1974,284.11599765626687,2382.8598982669555,187.20256378764483,307.7534396670276,288.31021284341546,268.3441441099581,294.21135926978224,280.30742818270187,262.1286961046308
BG,Bulgaria,1975,282.8676560855718,2790.4096364905818,148.6725674817151,305.9826282058884,286.99437377452574,263.869310042483,293.5678035214674,278.9958334732792,254.0697558114126
BG,Bulgaria,1976,283.12975294509374,2616.153280558253,110.96681041386454,304.71235214074443,287.1336460857336,264.375649673897,293.1704223728384,279.4168836046965,253.76397723598205
BG,Bulgaria,1977,283.3016652928023,2538.0543283305656,121.82821681436089,305.2448785399932,287.5109502811395,264.82300166674924,293.64080512530853,279.4727271509163,256.45811252200116
BG,Bulgaria,1978,283.99022015910606,2429.4653861176207,178.056071740732,306.1875374606971,288.10562538991826,267.92636854770143,294.38924170290915,280.19643233709473,261.1515274720831
BG,Bulgaria,1979,284.2596927748109,2349.8695965766037,208.83659712459433,308.46025445258067,288.69153629648787,268.3987726394623,294.5432322455706,280.2721697225414,261.36534910762646
BG,Bulgaria,1980,284.22233373022914,2298.5473073067055,164.2554745515826,306.9281424776427,288.5235655845646,265.1399368144807,294.30989560340885,280.34210508534767,257.37698966796046
BG,Bulgaria,1981,283.8780414505063,2469.051185443155,179.39349260721244,307.36935348223545,288.1974760860466,266.90529944002515,294.18317943902736,279.96230649828215,260.3030671886859
BG,Bulgaria,1982,284.21474029306125,2327.2620454539506,162.26500480292486,305.9709734206561,288.56743759805295,264.7212277522923,294.89206755017693,280.2796120556299,256.351371612107
BG,Bulgaria,1983,285.48894527454894,1855.814201422201,170.3047295530027,307.2974637692027,289.94227007195605,273.5880126043764,293.73778988582956,281.52805389231037,268.8222995465802
BG,Bulgaria,1984,284.4751680300071,2294.720914199776,199.02429073555558,307.76444641942396,288.9093783084289,266.1681996247423,294.88731200406806,280.3956302596055,258.4455473549914
BG,Bulgaria,1985,283.4340933649442,2583.3270075195746,161.57275248659107,305.7759175632267,287.55488117284824,268.6622449299777,293.7427963581727,279.6837249866022,261.0524860622079
BG,Bulgaria,1986,284.5958853566519,2257.032704761566,201.2119372763221,305.89340431455406,288.897488373544,267.36137546937425,293.8614362157777,280.687598193556,259.13307652822215
BG,Bulgaria,1987,284.21918766478103,2341.824844353266,170.78453261934564,306.6481574920559,288.50885276047984,263.6794016051697,294.21500925768737,280.30641130421014,254.97254270127286
BG,Bulgaria,1988,284.0947911175277,2265.4961563605602,114.98296566947607,304.5839408328897,288.18448947250397,268.00912866618773,293.50390819404237,280.36601884890865,261.2462775427304
BG,Bulgaria,1989,284.5171835604058,2062.545991828646,89.84403477973704,305.3638597049656,288.72272411778863,270.21897525601526,292.3948315097581,280.70861795461457,263.50118847702436
BG,Bulgaria,1990,283.71787347584916,2416.96324001172,129.4818368893318,305.1383185279561,287.8381636916864,266.5099596707986,293.3509859924216,279.9752474999801,259.6640805900934
BG,Bulgaria,1991,283.9274888545104,2276.3160272391133,107.23715156450845,305.30010009688544,288.0967154516893,264.61142433491136,293.5739320292396,280.1627569255263,257.76739732597724
BG,Bulgaria,1992,284.2383675528518,2383.4222791129337,210.4678020130162,307.6198576398856,288.5047971411393,268.4608384944937,294.9246972251334,280.3386904701233,261.15518568157484
BG,Bulgaria,1993,284.10629840357944,2325.5276914083947,146.22186724231628,305.109588728601,288.3462939258958,267.27849368288634,292.787252632234,280.2026276963119,257.7001244158749
BG,Bulgaria,1994,284.4500822007528,2239.2592651496793,179.76549135352025,308.5206128843608,288.82533229935865,265.4205268541523,294.9813539764617,280.43277125312636,257.25467164933707
BG,Bulgaria,1995,284.10418218167,2387.6392575793293,194.25815075104137,306.3311996265725,288.2987998297015,263.12159592542804,294.65001669348715,280.20746904094653,254.3165877246062
BG,Bulgaria,1996,283.82282522465533,2390.877124408055,135.25537165616757,305.16962838578456,287.9229434314159,266.4872347372556,293.7068499396901,280.06058450772883,258.8669775692437
BG,Bulgaria,1997,283.3520199893935,2486.0957856539303,112.06553998037884,306.248904224729,287.49674862154023,267.4741071866791,294.7819814719763,279.58325016912204,260.5238142969246
BG,Bulgaria,1998,284.6325277135216,2129.91860710293,131.13043175871883,303.90292816650935,288.7973766324928,264.404354600663,293.4293593440319,280.8721628049787,259.1793776100046
BG,Bulgaria,1999,284.72725000889596,2224.4117553325364,214.00708691706677,308.52713579949904,289.1998700251383,264.9788532134297,295.4797331117973,280.67096885312696,257.5574897727312
BG,Bulgaria,2000,285.77708286438303,1994.3364315178965,291.70435547821876,310.1466523036565,290.5332574029872,264.9742486401199,296.345704003713,281.424971993848,255.51388541458547
BG,Bulgaria,2001,285.46301881458555,2057.8595331662027,267.9081095558593,310.24221686928666,289.8717843194133,269.9781788635349,296.1074558170453,281.44790603837043,262.63569800041955
BG,Bulgaria,2002,284.07929632640685,2316.7265193011162,157.3227122471595,309.4770517680142,288.22683900044564,268.3559726038932,295.6823172215931,280.36206988458963,261.9241483774044
BG,Bulgaria,2003,285.313699238751,2003.6858704610725,210.81683211169275,309.5549298414195,289.74602187455673,270.0373158385101,296.1268714867293,281.30376136385826,264.40895255492416
BG,Bulgaria,2004,284.64135577543993,2216.9930608235177,206.9888863439565,308.37574017370383,288.93568418802363,264.08329147582083,296.33684261152666,280.7306143938107,258.0677995457177
BG,Bulgaria,2005,282.4299245073161,3075.9129252188536,220.71713712418318,307.9278702935911,286.6852401969576,261.74727843701095,294.82881614833894,278.4685754764256,252.6925511994923
BG,Bulgaria,2006,284.7738210089443,2326.2155975314226,259.61030443143466,309.26374062507153,289.2116603326522,259.92500420728936,295.561173121607,280.7016404455451,251.6179323135114
BG,Bulgaria,2007,283.4187754041704,2847.3604364707485,270.4951467187795,309.8878419703916,287.6786603280766,264.86069104127864,296.78499462283537,279.431388311198,255.6493206432425
BG,Bulgaria,2008,284.00556639990316,2497.4374499624787,226.86796550098373,309.24669067640644,288.31114518887813,266.0016490875535,295.7725829903398,280.0871983039943,258.69785922397193
BG,Bulgaria,2009,284.7016036287922,2204.55102837733,183.94778641872622,306.52672121265607,288.95089279070703,266.90963982035663,294.83122191300896,280.8486742490146,260.0955946414909
BG,Bulgaria,2010,284.35380735319734,2287.3527890938713,150.78000034215128,304.93584120884265,288.3360794193167,267.819083141861,293.51139112797347,280.7328452562392,261.8375458327169
BG,Bulgaria,2011,284.69654622562996,2380.891458564854,290.8474037001265,311.32495448108034,288.94888666795583,266.60662835535595,297.4027511560294,280.8427803989047,260.0142597865863
BG,Bulgaria,2012,284.7691236683363,2253.4836952324117,229.9249387762739,308.84879686681745,289.03628668145615,268.24929307320883,296.4891628215687,280.9008600348337,262.2462115522211
BG,Bulgaria,2013,284.8849176992764,2237.8827397940413,221.09466500991644,307.02021614473756,289.4444426849562,265.26712953419474,294.86308035414106,280.76520861193336,256.44268541606306
BG,Bulgaria,2014,285.0865193541685,2185.964491834811,260.9322156372484,311.514960376166,289.4679148616207,265.8755017640235,297.3412510216642,281.1312983760007,258.241113328835
BG,Bulgaria,2015,283.75145906543753,2540.9518725727066,194.95977449164346,306.26189091285215,287.8265440650903,266.37562091932017,294.7047689588561,279.90652842181896,257.80376933013736
