nuts0,country,year,month,tas,hdd,cdd,tasmax_max,tasmax_mean,tasmax_min,tasmin_max,tasmin_mean,tasmin_min
FI,Finland,2100,2,267.9790406806482,578.7866796825833,0.0,277.0445775679746,270.31299165799066,263.8755673943692,273.5442853890378,265.3199673417174,257.82099821239046
FI,Finland,2100,3,273.29087157359675,476.1170193154771,0.0,283.3127430046791,276.4087664659207,268.03272641634607,275.9090643345615,270.4408077148616,258.8007311436101
FI,Finland,2100,4,273.9068217023559,442.3081242629237,0.0,286.2143023117861,277.3327658513906,269.98344738277365,276.5464013357051,270.24316328538646,261.6341619025952
FI,Finland,2100,5,283.3316557690033,184.66780437834683,1.3512764290389931,297.40961458753463,287.2243178557347,278.958902381144,286.6640106064534,278.8212661218265,272.9652565962168
FI,Finland,2100,6,288.936770667253,50.14131255127647,9.308114153867136,301.21512655798995,292.25824947730223,286.0009149036646,289.8026408320324,285.16248731057607,280.9701184325479
FI,Finland,2100,7,289.4938968932344,28.15233647578196,2.575206883053303,298.3860836098456,292.3245984841988,287.39888831950407,290.5251389734103,286.25181620852607,283.51945015936826
FI,Finland,2100,8,290.4584816960817,31.329452411940146,7.693654607887902,300.84600988576045,294.09522590874724,286.2984085510045,290.9019935912297,286.7516892887102,279.6593825389452
FI,Finland,2100,9,284.32177988816136,134.59507453803113,0.028795684533682663,292.38651258228214,287.2024197438757,282.2651780907408,286.76261361966795,281.55302111204685,275.63341074432026
FI,Finland,2100,10,277.9095240793564,332.94580951901156,0.0,286.8641779544997,279.63200281484063,271.0699676046472,284.1246765096332,276.1762474593353,266.3488072481773
FI,Finland,2100,11,276.0985688692394,376.542746784938,0.0,282.3329225591608,277.27762548937585,272.738317527635,280.0408922948948,274.8347284801639,270.54323250836177
FI,Finland,2100,12,268.49767903813165,624.7217393994179,0.0,278.8378693382989,270.3857379566166,260.8978574128659,274.8962612299241,266.4953771967719,256.86538547634046
FR,France,1950,1,272.1877023740881,510.3310412488525,0.0,279.5411653965979,274.8059916571542,266.4771989857422,275.3946683955902,269.79636036914826,257.2941415972597
FR,France,1950,2,272.962999923761,439.15841009024996,0.0,284.17678661362487,276.0210270855234,270.20134118614465,278.41502934734376,270.14185761542166,262.9681548381203
FR,France,1950,3,280.9265099197046,238.8963964940202,0.05239767750537079,291.7092165699649,284.87308706940394,278.25493126603004,282.15035506254935,277.5414807455302,271.86044914315676
FR,France,1950,4,281.8804174499317,205.49452348368706,0.1962655141552058,292.86564611856863,286.09438279533896,280.17653770144784,283.06092495412406,278.0678797042008,273.4358693308161
FR,France,1950,5,286.7884651374544,92.58528542102341,3.2771197514384554,297.3214263810405,291.00367116577513,284.40924493127983,287.7792120167161,282.711692542745,276.2732199082674
FR,France,1950,6,289.81307159204033,44.899281006990236,15.345629163106743,302.7987693434868,294.0696624944527,285.90177826457426,290.95761850341705,285.5657544353381,278.77216465669943
FR,France,1950,7,290.8569352575759,28.9599409784989,20.855350585821103,303.647409487788,295.0929597435729,288.3887889738953,292.2407434618396,286.7911916171844,282.5233614968727
FR,France,1950,8,290.42627355758384,35.97984337235478,17.80409905646414,304.8170500627708,295.2671509651837,288.20258263388376,291.38448744324745,285.9622299688318,280.1991363711028
FR,France,1950,9,290.40373722498026,42.35578796729651,21.37632352797642,302.13393943376394,295.5179530484621,286.35561383374085,290.9145805795268,286.07338417020964,277.71962506053603
FR,France,1950,10,285.35847107077893,121.94076030091621,2.3774354428312554,296.92370000062954,289.4348112354871,282.8328275746895,287.3359604900742,281.86364432871517,276.11648769855634
FR,France,1950,11,280.39515489622005,250.20444523995613,0.07568148383654004,291.0445729801651,283.32449304302776,275.69514063184266,286.00970115467976,277.9344388705025,270.5053165995133
FR,France,1950,12,278.0142605062862,329.6500484895389,0.0,287.1002626019303,280.3718346923715,273.55060558533336,283.69870168861786,275.9757087142111,268.6049344289635
FR,France,1951,1,277.76373988163397,337.4023076219335,0.0,285.335063318301,280.32020173645355,274.5531922213822,281.512982398992,275.5615766407955,269.40871936605265
FR,France,1951,2,276.2706807140819,346.44284983097657,0.0,286.32361685785185,279.2946725444513,272.40841696030594,279.9650165581545,273.62110713521207,266.84672266395154
FR,France,1951,3,278.82732804009083,305.61740193869804,0.06511472108692211,292.70725749818894,282.63261519928295,275.84061466366313,281.908231296722,275.39978387995245,269.49271750918905
FR,France,1951,4,282.2406288404738,196.72636354179195,0.20559198975337323,293.5645192558931,286.1130713512248,279.25108745534226,284.5347280703348,278.68085000882985,272.29218633389735
FR,France,1951,5,284.84609745594594,135.5004352894353,2.2052792844164757,296.9910118696947,288.68970648456843,282.53701211423925,286.1972189634379,281.221203167746,276.43014207912785
FR,France,1951,6,286.50938669697325,90.25328829548977,1.8026062411702897,297.5488969567338,290.30342357233405,285.56126979587015,287.117336535247,282.7076008054347,278.4601956071781
FR,France,1951,7,292.9188727688786,21.57897678722551,45.345372762051895,305.3246611620526,298.04003694354446,288.03503740187,292.8773877114602,287.9885257793108,281.2837029094326
FR,France,1951,8,291.8377060469377,22.391195214418232,29.341836780203767,305.82757915241706,296.4703537861536,289.4683423386384,293.1136225778348,287.6065366347514,281.89550558032965
FR,France,1951,9,290.57492867168355,29.752297256087036,17.105260678284537,301.15951786548925,295.554877516285,288.9355941595118,290.6859757095849,286.42401872783665,280.89163706050164
FR,France,1951,10,284.8932707075366,129.00305792097095,0.619508048957276,294.7577247789909,288.60863497020966,280.20959544668017,287.85179899500605,281.86910479061646,273.221559235672
FR,France,1951,11,278.09048622590484,316.91088197900706,2.9630736428415762e-05,288.04417749262296,280.8016180923258,274.34314630993646,282.83143669923203,275.6156274136231,268.37792368918304
FR,France,1951,12,274.98595314538716,423.5876139375771,0.0,282.5468515611682,277.33586548908147,270.91847912148205,278.62848129662325,272.7689821556986,266.0323803277329
FR,France,1952,1,278.3845931325419,317.67931135815286,0.0,287.65726115636187,280.82489502689407,273.87433677783736,283.4783236244013,276.30687079636317,268.6745833611434
FR,France,1952,2,273.8284637227144,429.81862257745314,0.0,283.0355607675158,277.19786036658775,272.814955948302,276.2353237528635,270.955408181327,266.5378969383161
FR,France,1952,3,278.6317589978982,310.51131682377115,0.011508770207435034,289.1695833487382,282.34626992867817,277.18051263283195,281.36157159148087,275.39172955197216,270.6758739659637
FR,France,1952,4,281.0647108381319,228.75608708588194,0.024992392437991177,292.1649129465201,284.7823857041849,278.8904175140822,282.5634738694078,277.69864305127345,273.10594055196265
FR,France,1952,5,288.18488864813287,79.10885825654526,14.39496034946761,303.00282111256746,292.8886274212263,283.9578749404633,290.00002955692014,283.6844236088868,278.0340650859936
FR,France,1952,6,290.22209443440073,34.58227954956344,12.556967763665892,302.00305317638055,294.4176646646247,288.69938658205825,290.5544982411605,286.0595224477908,280.54199565567035
FR,France,1952,7,290.73767809172534,22.38844977041811,9.819692296707668,299.8752004738913,294.6316203790452,290.0049641103992,290.23048920120357,286.9881834198379,282.5722235764583
FR,France,1952,8,294.1471055865885,11.588261468667088,57.716139005488614,307.3064659617906,299.4797225803457,290.91264811381274,294.3960701101192,289.3513509998623,283.57783091998186
FR,France,1952,9,289.2019492058713,51.26434021336559,14.02162221051656,302.2481279191512,293.7829222032998,286.0986322585112,291.65461865632915,285.3369325431559,278.1906727608052
FR,France,1952,10,283.54034046632944,164.9364728467913,0.1814498054606986,293.2033471980137,287.1796133150403,280.42226039171754,287.10019758518445,280.39228186120073,273.2342091517421
FR,France,1952,11,281.07782413012086,226.87729995505876,0.00015195140852772117,288.5015660902962,283.8069644512778,279.75829630438847,283.58590695233283,278.74678471625725,274.22287207541774
FR,France,1952,12,279.1898498947282,293.1578507822091,0.0,285.9106539785073,281.51562459660573,273.74165407049645,282.66642406168376,277.1106901340707,269.22732080266553
FR,France,1953,1,276.90541391277986,364.0018623262143,0.0,285.07921075641116,279.56465485998814,267.31840982082804,280.8567722954204,274.5369322012356,261.8290956448636
FR,France,1953,2,275.8898739325292,357.1941280801326,0.0,285.03503989008806,279.0390541022438,271.4926875190524,280.5724628863585,273.28867696186023,266.9869718088493
FR,France,1953,3,279.95038106855077,271.69880614430826,0.12354897668412014,293.40168095384587,283.61436547418305,273.6564085370741,283.3688705263593,276.6512161014125,265.4301657927899
FR,France,1953,4,283.0724113022904,175.23403516929122,0.5394272308063062,294.78600418811124,287.817466299689,279.9944509597575,284.5217786512379,278.8814507223033,271.8073122846227
FR,France,1953,5,286.0402038302413,108.77770529947914,2.830926815665642,297.6617036983572,290.0349717960402,283.48227835943015,287.9830280405137,282.2097267305295,276.953568888714
FR,France,1953,6,289.3840276470404,38.94787189534516,8.321649419706484,300.64638841797944,293.03412761501085,287.2382207635915,290.08691328941865,285.734345134807,281.594263691413
FR,France,1953,7,289.932572067527,38.56364342641734,11.539299440850415,300.75865196066377,294.3377820463197,288.0819641735595,290.6131074520632,285.6686254339274,281.35984681289983
FR,France,1953,8,290.64898835684704,29.87937473080693,17.392084342968154,302.4649101720443,295.3134153147932,288.9132248762067,290.5857526946145,286.37000453936196,281.1152306995111
FR,France,1953,9,290.20718218392284,37.16384070307529,17.12976990683316,301.59021855647364,295.26536249078805,287.9742247395037,290.8405442942818,286.009447916697,280.4468518166413
FR,France,1953,10,284.2384530020951,155.79401704365486,1.8690068043718857,295.90785492342206,287.80308571076057,279.1889330320158,288.83488863045613,281.1542894321082,272.5087271899898
FR,France,1953,11,278.5550476135927,302.8935162121488,0.0,288.03523058256974,281.18990833634103,274.69023755869307,283.80654486010667,276.0484273955957,269.6363461169822
FR,France,1953,12,274.5717188808156,436.4265537943559,0.0,283.3345376888872,277.10662628499796,271.47462359071204,278.87360807120217,272.3056698351344,266.67349951517775
FR,France,1954,1,277.55351304297164,343.9601467689205,0.0,285.13381584398087,280.08430989008156,273.09572075852674,281.5665408294174,275.5113807528287,267.27417837962867
FR,France,1954,2,278.12569627347347,294.5913442318709,0.0,285.8196854131904,280.99510696810256,277.11233182955317,280.072923155322,275.64134171103177,271.1953784348677
FR,France,1954,3,279.2674790663101,289.79761557815243,0.00045373746732380304,289.45926658451265,282.9319305132361,277.21631960932734,280.88802503171667,276.11990765631805,271.05968918702183
FR,France,1954,4,282.86240456385957,178.45839619090876,0.08611692142801156,293.0856080528978,287.13940502441767,279.2250147664438,283.46899397891985,278.9708113871448,271.6671272655644
FR,France,1954,5,286.27096910962695,95.59307262574416,1.7806517528593788,296.2095676844241,290.2993155772207,284.06299647180344,286.01858011222816,282.4563437866182,278.81110606267316
FR,France,1954,6,287.66583549254733,60.213959885600325,1.5542860387407538,296.6488726198459,290.9489888231569,285.89144818561954,287.48149782808485,284.3479218236143,281.00565119371936
FR,France,1954,7,290.6236713566874,24.233424576964882,12.805440786541276,301.0191732225103,294.6161592162007,289.36514655376834,290.8813341828283,286.86456415847107,282.9094627698596
FR,France,1954,8,290.52025884405117,30.071617005965066,14.343262697609466,301.10824288649775,295.05422795048406,289.4399540159822,290.88865603473386,286.37069825777405,281.14502041396224
FR,France,1954,9,287.3428576431527,66.27883341069463,2.365087582528781,296.1781072724068,291.4064311113639,286.16542928044043,287.55212212012697,283.8428863036607,280.18987883736685
FR,France,1954,10,285.0591903232374,118.3486631426707,0.23235293862816436,293.7726401025056,288.61605226183934,282.3102702164974,287.2578063841199,282.1130973921464,276.5888521988288
FR,France,1954,11,278.7080755523645,298.2281913039487,0.0,287.2400593986552,281.40716259761496,276.41981601315507,283.09918423569167,276.3686689135588,271.13266790278954
FR,France,1954,12,276.5981073766844,373.5016782947158,0.0,286.4386765153179,279.01799633142514,270.92821611881607,282.4610548782851,274.46531852138594,265.9744015105283
FR,France,1955,1,276.13495618176574,387.9358081499027,0.0,284.49656657408116,278.5531801530201,272.7872402042778,280.71128220521643,274.0665814675639,268.23295080712086
FR,France,1955,2,276.8972718243557,328.89659430126073,0.0,286.01326299110303,279.8302319808277,271.29844441643314,280.7879824999418,274.3825502750352,265.49145328628737
FR,France,1955,3,279.33542245533346,289.2176817295571,0.009430177892486897,291.2885745496773,282.7396782394431,277.4228864301086,282.7236769303371,276.3543857984545,270.6215039283983
FR,France,1955,4,282.8253680403111,184.66799253161125,1.6855589529066568,297.1981871071908,287.08179345198585,281.21471677442213,285.1958280595917,279.0091711505562,273.9326132226693
FR,France,1955,5,288.94993020401125,55.84455737556363,11.046811004028848,300.862252728572,293.7460806927796,286.9455677714738,288.47628078400123,284.42976528721226,279.09454642145744
FR,France,1955,6,290.4407927795583,28.251176785206454,10.378665666554152,300.4245000858175,294.40234904108587,288.85965193554233,289.916390731896,286.46379951708565,281.5671204723134
FR,France,1955,7,293.20532057892626,11.27736073460555,38.808740373783685,304.70622637790365,297.9925725936906,291.6508616793369,292.3207952739912,288.63978549622755,283.8837369341768
FR,France,1955,8,293.5558878460992,16.162464722869075,51.205176217834996,306.9373639185737,298.8824757814254,290.36305390967806,293.75706316727485,288.6181592148717,280.51145256544856
FR,France,1955,9,287.326424937285,74.11521099866215,2.8101474161517768,297.888323234877,291.67368216343556,285.5538002971579,288.51615047022005,283.4769297715381,276.41733791044226
FR,France,1955,10,284.07215894426486,152.27448245627988,0.2728804579752115,294.318393445583,287.82256735738065,277.6783007381076,287.7293137293637,280.87992121329955,271.27334511284204
FR,France,1955,11,274.79245386243184,415.57184211936567,0.0,286.60002521079707,277.7333466853067,268.4652667653419,282.1346361707303,272.19036497443494,263.35128809117845
FR,France,1955,12,277.27780831818257,352.39609338836283,0.0,286.0011481181657,279.4483169614124,272.6182610412538,282.34743853624906,275.2882316809084,267.79490882736945
FR,France,1956,1,278.0963021693478,327.1214581687391,0.0,285.35188915732243,280.47237727746653,275.7331932450097,281.39200258679114,275.97267926109885,271.3702564900262
FR,France,1956,2,279.31384709811294,270.1185708335586,0.0,287.83753006675585,282.55280957352625,275.0641506088301,282.1863556913785,276.68092041072225,269.4656522682747
FR,France,1956,3,280.1592814711217,263.1710822807178,0.009753144586820096,291.81254208808576,283.67427113362425,278.6063879190699,282.37464489216626,277.08839411150507,273.00157909846786
FR,France,1956,4,280.73540726873944,238.01887727153743,0.0051576174479076855,290.9078796255019,284.24078714145935,277.9303039029935,282.46445140312164,277.47401599859995,272.68828530779473
FR,France,1956,5,285.8528336366286,107.97078843898946,1.2384100931863973,296.60477509786955,289.48188080447517,283.0958872611011,287.6290928128314,282.3317390839479,277.8054802377256
FR,France,1956,6,287.97459228667213,59.975388899926344,2.885910715630521,297.36696664823194,291.7757599386508,286.7607482195789,287.76992288746874,284.12719577715103,279.42764468557857
FR,France,1956,7,291.8046022866987,25.898260813651092,29.789138435421364,304.31888417575016,296.43489906066804,288.1272442689802,292.35315943734383,287.3122825442579,282.08931673541133
FR,France,1956,8,291.95678098591577,15.540288023341711,23.978335878922845,304.18171278280954,296.276425539464,290.36517986606043,291.87419350020446,288.01991555334575,283.11234221894426
FR,France,1956,9,286.7440597720158,81.72066024050335,1.9041069150982148,297.02527150035104,290.76996825315666,285.5452621561819,288.22118935411567,283.2099123428559,279.39803631061335
FR,France,1956,10,281.10433432116145,236.0416597951884,0.010596886636692327,291.3708812583216,284.75302548524076,277.7790270752799,285.5849634993613,277.9493241941405,271.424384366925
FR,France,1956,11,276.3768434549973,368.10507567263915,0.0,285.5986706363225,279.1718866667892,271.8741272805617,281.63074962949577,273.90717716206314,266.8742553195197
FR,France,1956,12,276.64438194712255,372.1551245092107,0.0,285.50920495106686,278.9177623053371,270.0688908946861,282.2181841813552,274.64516719050334,265.6191499621672
FR,France,1957,1,278.0541188739033,328.3181763054279,0.0,286.0971193464764,280.4590418520388,267.86568888491615,281.9150442989526,275.88694804018735,262.85729774793583
FR,France,1957,2,273.7378140303072,417.41375196031333,0.0,285.16188228447294,277.17746452202164,268.6707016044275,278.3693381314464,270.7909194647644,262.28434399684386
FR,France,1957,3,281.4938222033923,220.65343747802413,0.017873762707437707,291.44457660204847,285.56061482439543,279.84602536915264,282.65666282583885,278.06416503051776,273.27256093907897
FR,France,1957,4,282.87636039201465,180.73285594414062,1.0622719304572104,295.9240285338329,287.2916703212222,278.6176329088199,285.7417086166721,279.00216699239064,272.90539504099513
FR,France,1957,5,285.0929717715423,132.64069174050007,2.5312522054026463,298.77310783930585,289.3972083702986,282.9410532901767,287.36225721969186,280.93883356055926,275.84041585777965
FR,France,1957,6,288.3015083223033,57.33391824132459,5.144687093172295,299.951906435607,292.1866698694894,286.21045006893246,288.7231459271144,284.3671159621764,279.0369656567844
FR,France,1957,7,293.0789276241214,12.902993429251836,35.70078929889312,303.8154544228427,297.8393252571888,290.05041686729817,292.6264163399547,288.5013448581849,283.80964552162834
FR,France,1957,8,291.56545502627984,18.967540898137,20.784919541488094,302.3963793538927,296.2952806694643,290.7216171855879,291.20379728903333,287.3213772773739,282.8090124306354
FR,France,1957,9,286.60116782684213,91.17271768260879,3.9319828667259924,299.65883099027394,290.99823986633805,285.5947234176421,287.909030147787,282.64845814003854,276.4491980496901
FR,France,1957,10,284.45752796436284,141.45251609349987,0.312880117441558,293.78672308050636,287.92591957606504,278.8750381007489,287.1009725325694,281.4465344397416,272.87706346607985
FR,France,1957,11,278.8089847858138,295.65666333155303,0.00047404806011963347,288.4549687246126,281.3250150112494,274.64237159884806,283.61851666674943,276.40713390193287,269.182496268143
FR,France,1957,12,279.50628984053293,283.29572193120964,0.0,286.9113338162177,281.9448183518171,275.88902049670673,283.50749107840187,277.3569300501971,271.89562241972124
FR,France,1958,1,274.8468083436864,427.8691054931501,0.0,283.77518060521595,277.5780174923894,271.12484727590095,278.5587443183843,272.5740535192383,265.60745710837665
FR,France,1958,2,277.18823149092503,320.56824725607765,0.0,286.1558989575224,280.7132210396573,276.11824800744193,280.22459117274536,274.3758322990517,269.13880738195706
FR,France,1958,3,281.1232476072795,232.88022409190435,0.00318644333531396,290.03687922400746,284.50213632091265,279.37443694273884,282.32737258011315,278.10923079143726,274.27613372807826
FR,France,1958,4,281.53143318996104,214.27660096447835,0.011989742806676416,290.9664128784728,285.35293108142355,279.2449482344842,282.5655321627345,277.99009251157406,272.5586513090447
FR,France,1958,5,285.9377180757786,104.15261183859818,1.1257625954883075,295.6312433408102,290.04622317853114,283.5571376055351,286.0793739039837,282.002418834551,276.5781371851368
FR,France,1958,6,287.7483532561355,60.283736270361466,1.9468920719453242,297.30250025962073,291.27414034481006,286.5010216569841,287.43638822928267,284.1867461670443,280.20449730707816
FR,France,1958,7,290.53312144283564,25.526444026974143,11.276433761579694,300.62055734556964,294.64294787195456,289.5902581738242,290.57243703358427,286.60285205893655,282.4308927942261
FR,France,1958,8,289.4507396181768,41.52007448459568,8.794290894829668,300.64596277633626,293.5105282667897,287.9766454585835,290.2909053411805,285.7449572190843,279.838313710986
FR,France,1958,9,286.9049957518579,82.56480389916251,3.292330996440238,298.48958120763103,290.93113450060343,285.42901181652917,288.7774725184288,283.3875386629603,278.4432810112003
FR,France,1958,10,281.62564607698823,218.0448982364614,0.00521680450088091,289.5107980450495,284.81828300503525,280.3729559563254,283.87475820959423,278.8513647774162,274.0537889497839
FR,France,1958,11,276.35137852252694,368.9214894998831,0.0,285.665133506275,279.21106194788405,274.4240042411854,280.69551427741806,273.8227084832936,268.22830783007055
FR,France,1958,12,275.5546885173349,405.95246305191887,0.0,283.7935925917765,278.02443234278735,270.94325810730845,280.3160915485142,273.2527409580279,265.39493475918994
FR,France,1959,1,278.325903367628,320.00620601820225,0.0,284.94236410932535,280.60225737813215,275.0468900574531,281.7864939224354,276.3608729200625,270.6955538546258
FR,France,1959,2,277.08280629568293,323.77615590837297,0.0,285.57414723254055,280.32183267218966,273.05833710982046,279.8474845240989,274.48474556514907,267.50885051688005
FR,France,1959,3,283.28728041531656,176.92906766384465,1.4564499381411213,294.93892639842954,287.64183913775366,279.2762117061794,284.4290631954101,279.54027089335153,273.47471817407046
FR,France,1959,4,282.8918481372184,179.1079728274964,0.3558601812133621,294.15003915009805,286.64712720854993,279.1317891030638,284.7809583661237,279.4931518136057,273.70782840195386
FR,France,1959,5,284.77568034971296,131.32277683875927,0.521003895849474,294.8001171882046,288.5945302742681,283.34575684871027,285.528119212517,281.1869588308819,276.19753799824196
FR,France,1959,6,288.3165033233392,61.426731458149675,6.6402948875438605,299.00084251266037,291.97830467894374,285.02411759108907,289.20512428761424,284.6729756660695,279.56527905384036
FR,France,1959,7,292.3050580597752,21.458753819989425,32.406115762811936,303.3435902702091,296.9614529611304,288.15702303547624,291.91001011518387,287.78510518478475,281.72873069425964
FR,France,1959,8,291.14543458386,26.42896326955061,20.580233275371796,303.5188039910207,296.2866376740761,290.4485540698793,290.83842655231,286.40990807473315,281.03781152224974
FR,France,1959,9,289.7493372624657,35.40209964327376,11.12336465236381,300.7700036354882,294.2847762080837,287.37573875039715,290.1754226072951,285.9381993817549,281.39423215774104
FR,France,1959,10,283.89923656488685,174.54031003756282,4.34477543331888,297.73045717342706,287.7263330422415,277.4652778448767,289.5920565266785,280.6538448012515,270.8842738260501
FR,France,1959,11,278.6265492580049,300.70996936198753,0.0,285.9296859520237,281.5341780351483,276.63821399299644,280.73733154622425,276.128538965701,271.0646879534666
FR,France,1959,12,279.0082236485065,298.87800149518233,0.0,285.8868144008444,281.40935273231054,275.2094721621339,282.76611958598244,276.75214437453536,269.9475237198312
FR,France,1960,1,276.4319492557262,378.7567088776033,0.0,284.0694155503926,279.0736397601075,271.7574546071241,280.64190199761197,274.38095299833515,266.76296877615937
FR,France,1960,2,272.733486560236,461.4388118995739,0.0,284.8870654785013,275.94109198265204,269.6253834807607,278.1039063570686,269.87956063414697,262.2065477817645
FR,France,1960,3,280.97661949282167,237.06890584768453,0.014783446479000572,290.3105930879549,284.7023386673005,279.05237238382574,283.0429463785197,277.7958561389472,272.461590185752
FR,France,1960,4,284.9102291553818,126.02800566142777,1.3820101362525574,296.6540441887897,289.3777987041938,282.112084097675,285.854344341792,280.9193866350175,275.9824177299399
FR,France,1960,5,286.74842768152325,95.70274424535293,5.210576134948805,299.4729851687563,290.70956612908924,283.04497080418065,288.93349759214317,282.89257181095707,276.75653717399024
FR,France,1960,6,289.20785779527483,43.482711961254395,7.527911173907803,299.23715895718885,292.92920774638094,287.7494806318295,289.4728933601441,285.47538684882755,281.7673699759959
FR,France,1960,7,292.2452982151006,16.69158349355394,29.360474596923655,303.81892462946996,296.7251006204465,289.66032015466146,292.70801582068555,287.9819575553278,283.5067747451345
FR,France,1960,8,289.42485031374724,40.331689069959126,10.802708530315872,303.64191887527596,293.5049211493336,287.1874844266879,290.89530478283757,285.6919455434029,281.66327902754847
FR,France,1960,9,287.2156593283592,72.6333083590525,3.2139774962687464,297.9800724318735,291.3343562991037,286.47718400658675,288.90234200327546,283.72837453931794,279.69548853094227
FR,France,1960,10,282.8788757874876,180.57067626604137,0.032380079032567774,292.2447451517711,286.4321877928829,280.202568395589,284.5996981456128,279.8150385423465,272.1064413981413
FR,France,1960,11,276.6216227195677,360.7170156727025,0.0,287.0460144023355,279.3766832109679,272.6512101607269,281.7056865077389,274.3522669490615,267.17391098129536
FR,France,1960,12,274.2366529394994,446.80078391289425,0.0,284.7276055648822,276.7917502771286,268.48309538058913,279.3282117191866,272.04921442521345,263.49155379259645
FR,France,1961,1,273.6379115404094,465.3733178966942,0.0,283.10609214984305,276.3071236803423,267.86726584700534,279.005746982056,271.32573727141664,261.7904568716008
FR,France,1961,2,277.73826324102725,304.87864937483977,0.00013925682918476665,287.68204067951984,280.70420383379536,275.1339824403676,281.81761743101845,275.25331050193813,269.71570428224817
FR,France,1961,3,277.7030000761523,338.94496581098446,0.0,288.11885598107693,281.3376316287577,276.0060962903023,280.5782057166121,274.4841949604536,269.54579867293074
FR,France,1961,4,281.6211939241827,213.93352665970798,0.20065480902710325,293.35194248704454,286.1905318707967,278.1997475658581,283.3929403980358,277.61690448347196,269.7803755175647
FR,France,1961,5,286.07391804708044,105.82746706863267,2.4807110707971325,297.15918086110935,290.1673692422298,283.4538454793176,286.89521200023773,282.1732875647873,277.7807725286958
FR,France,1961,6,289.2579948628457,44.31802603197563,7.944281896050562,299.4615380314951,293.3690277601983,287.4701368066527,289.3643628738721,285.09561417974186,280.6040242361787
FR,France,1961,7,291.99431850831377,23.74372296741842,32.97897751566226,304.47419329921956,296.4479942309297,288.92667230882927,292.6425247163586,287.74121840142806,281.97799811353156
FR,France,1961,8,289.0112098782105,44.043422724801665,5.759481853166126,298.305929667879,293.3815129452976,288.11426644763253,289.1976281463478,285.0146413089558,281.0506795369294
FR,France,1961,9,286.46757906876314,89.03596540821991,2.153638541428354,297.6363054641916,291.0950390330473,285.72499346663324,287.0061470954049,282.4293444523952,277.60088455146
FR,France,1961,10,285.23497930021415,116.96978348636463,0.32485374352673907,293.8561373468549,289.13154087825046,282.53536786501485,287.5629923184789,281.93616443419575,274.02975232054274
FR,France,1961,11,281.2750908602145,221.35851773213048,0.0009189805246511661,289.6313274944829,283.917592904701,277.8103088217938,284.87456308538276,279.0389131886407,272.6439269001682
FR,France,1961,12,273.6601602356371,464.6848398680107,0.0,283.0541245985758,276.23030959872034,265.7514143673511,279.48326960188194,271.3803619426182,259.56589452836425
FR,France,1962,1,275.50999650949484,407.3268773221583,0.0,284.64315019221743,278.1609227442392,269.78160478230717,280.9562872050845,273.00118379521405,262.35645307273654
FR,France,1962,2,276.82174077819593,331.00489116755756,0.0,286.701825618049,280.30320932812367,271.04504367464824,281.34126566791736,273.911412113449,264.7177876287919
FR,France,1962,3,279.4664273537816,284.2701189737705,0.0,287.48866274510686,283.09785869121043,277.7449836200181,280.4871934908182,276.29055228371,270.19455538419703
FR,France,1962,4,281.8242100635922,205.40083300168646,0.047556735735716976,291.35897092696104,285.6729494371477,281.4283345061176,282.45165421839147,278.30939394084237,274.0375674295211
FR,France,1962,5,287.26493920074614,84.56315058179258,5.8652896611741205,299.722986741369,291.46606641552,284.873069149013,288.5868769269505,283.29608293285116,277.8302083678643
FR,France,1962,6,287.109743465046,75.53688800602403,2.2338917174664044,297.78444955110604,290.54393536749586,285.462999249285,287.79114752217026,283.6040078874953,280.2520110473007
FR,France,1962,7,291.6050831830124,17.76061686316256,17.663790171288394,302.0868437231258,295.7698312378879,290.114760749569,291.8704879702307,287.56938970309886,283.2527522148832
FR,France,1962,8,290.45781757319315,27.06523569437736,12.852920678786793,300.5993838924282,294.622760185068,289.41422284561685,291.01259577579907,286.64415614135305,281.42081654737837
FR,France,1962,9,285.84180588361636,99.25871533016264,0.5226511283755323,294.01995987072405,289.85551953824466,285.55584084290615,286.56569069612567,282.31376854739256,277.5497019719111
FR,France,1962,10,283.4642762734356,163.1271041410397,0.01853034427087836,290.9417840209726,287.31638200296334,280.3304537592632,285.97263078188706,280.2841502891406,273.5381785822682
FR,France,1962,11,279.6758506288565,269.2018595341311,0.0,287.15302116294845,282.68451260508175,277.19952028478235,282.0795080194459,277.20677225971946,272.26554930320225
FR,France,1962,12,276.49275505317746,376.84080422275616,0.0,286.1726683190235,278.94579996835006,272.0280539867372,281.877197559427,274.25914824580275,267.2132595910595
FR,France,1963,1,274.6578897906559,433.83485811101235,0.0,284.18539943786953,277.32349650488385,269.73943676902053,280.0882709126757,272.3220257021998,264.29133473554714
FR,France,1963,2,278.3850630035844,287.0413962361384,0.0,287.76685988968694,281.50795796669865,275.0106565247574,281.4671068008666,275.65595565593344,268.5658508471404
FR,France,1963,3,281.18579018286147,231.92132110655726,0.13009105370143811,293.122401218,285.2500143653573,277.32061336606927,282.9458493574568,277.67642129192745,271.57812174142674
FR,France,1963,4,283.16371673385436,167.42720219092328,0.12423021375268242,293.64131220213056,287.1408754331803,281.38621810870325,283.28971212874507,279.55332302690863,274.40579967645016
FR,France,1963,5,284.3905927413324,147.43342340502855,1.8100079215422127,298.34789805696903,288.7841095615301,282.84307929901513,287.5600957573541,280.2575103822147,275.4062490919335
